unit,best_name,best_iou
6,(((((NOT oth:overlap:overlap25) AND pre:tok:on) OR pre:tok:wearing) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:three)),0.09852216748768473
8,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:sad) OR hyp:tok:son) AND (NOT pre:tok:camera)),0.10388782664117271
12,(hyp:tok:uses AND pre:tok:on),0.2
15,((((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:asleep) AND (NOT pre:tok:woman)) OR hyp:tok:sleeps),0.10485933503836317
16,((((hyp:tok:to OR oth:overlap:overlap50) OR pre:tok:wearing) AND (NOT pre:tok:shirt)) OR hyp:tok:person),0.12845423143350604
17,((((hyp:tok:tv OR pre:tok:males) AND pre:tok:two) OR pre:tok:helping) OR hyp:tok:sandwiches),0.125
19,((((hyp:tok:pipes OR hyp:tok:woods) OR hyp:tok:kisses) OR pre:tok:olympic) OR pre:tok:transportation),0.09734513274336283
21,(hyp:tok:watching AND pre:tok:chases),0.5
22,((((hyp:tok:roof OR pre:tok:baking) AND hyp:tok:in) OR hyp:tok:tan) OR pre:tok:halloween),0.12195121951219512
28,((((hyp:tok:human OR hyp:tok:water) OR hyp:tok:pool) OR pre:tok:curb) AND (NOT pre:tok:shirt)),0.1
31,(hyp:tok:sing AND pre:tok:on),1.0
35,(hyp:tok:couch AND pre:tok:little),1.0
37,((((hyp:tok:human OR hyp:tok:sleeps) OR hyp:tok:stroll) OR hyp:tok:helmet) OR hyp:tok:stadium),0.0847457627118644
38,(hyp:tok:cigarettes AND pre:tok:on),0.5
39,(((((NOT pre:tok:in) AND hyp:tok:nobody) AND (NOT pre:tok:shirt)) AND (NOT pre:tok:from)) AND (NOT pre:tok:colorful)),0.2857142857142857
40,(((hyp:tok:man AND pre:tok:wizard) OR hyp:tok:yoga) AND hyp:tok:in),0.25
41,((((hyp:tok:mom OR hyp:tok:sister) OR hyp:tok:curly) OR hyp:tok:skate) OR hyp:tok:books),0.11267605633802817
45,((((hyp:tok:alone OR hyp:tok:ocean) OR hyp:tok:without) OR hyp:tok:away) AND (NOT hyp:tok:is)),0.07766990291262135
50,(hyp:tok:and AND pre:tok:hairnet),0.3333333333333333
52,((((hyp:tok:cat OR pre:tok:chewing) OR hyp:tok:apron) OR hyp:tok:sweatshirt) AND (NOT oth:overlap:overlap50)),0.10084033613445378
59,((((hyp:tok:pipes OR hyp:tok:steering) OR hyp:tok:roller) AND (NOT pre:tok:are)) OR pre:tok:sleep),0.16
61,((((hyp:tok:to AND pre:tok:goods) OR hyp:tok:suburban) OR hyp:tok:clock) OR pre:tok:napping),0.2
63,((((hyp:tok:sells OR hyp:tok:walmart) AND oth:overlap:overlap50) OR hyp:tok:shaving) AND (NOT pre:tok:on)),0.3
65,((((hyp:tok:bicycle OR pre:tok:skate) OR pre:tok:starts) OR hyp:tok:rows) OR pre:tok:sledgehammer),0.09090909090909091
67,(hyp:tok:tired AND pre:tok:as),0.5
70,(((((NOT oth:overlap:overlap50) AND hyp:tok:in) OR hyp:tok:sleeping) OR hyp:tok:home) AND (NOT pre:tok:on)),0.07419898819561552
71,((((NOT pre:tok:on) AND (oth:overlap:overlap25 OR pre:tok:in)) OR hyp:tok:woman) OR pre:tok:large),0.09034817100044072
72,(hyp:tok:lying AND pre:tok:black),0.5
73,(hyp:tok:gathering AND pre:tok:boy),1.0
76,((((NOT oth:overlap:overlap50) AND (hyp:tok:swimming AND hyp:tok:woman)) AND (NOT pre:tok:dog)) AND (NOT pre:tok:several)),0.23529411764705882
77,(((((NOT pre:tok:in) AND hyp:tok:outdoors) OR pre:tok:matching) AND (NOT pre:tok:are)) AND (NOT pre:tok:wearing)),0.10810810810810811
83,((((hyp:tok:inside AND pre:tok:on) OR hyp:tok:center) AND pre:tok:two) OR pre:tok:fly),0.12195121951219512
85,(hyp:tok:restaurant AND hyp:tok:waiting),0.5
86,(hyp:tok:dancers AND hyp:tok:swimming),1.0
87,((((NOT oth:overlap:overlap25) AND (hyp:tok:sweatshirt OR pre:tok:squatting)) OR hyp:tok:scarves) OR pre:tok:cook),0.16129032258064516
89,(((((NOT oth:overlap:overlap25) AND pre:tok:in) OR hyp:tok:for) OR hyp:tok:to) AND (NOT pre:tok:to)),0.10222381635581061
91,(hyp:tok:home AND pre:tok:singer),1.0
92,((hyp:tok:soccer AND pre:tok:yellow) AND hyp:tok:playing),0.5
98,((((hyp:tok:field OR hyp:tok:playing) OR pre:tok:station) AND (NOT oth:overlap:overlap50)) OR pre:tok:oranges),0.07317073170731707
99,((((oth:overlap:overlap75 AND pre:tok:in) OR hyp:tok:walks) AND (NOT hyp:tok:is)) OR hyp:tok:kite),0.06485671191553545
106,((((hyp:tok:eats OR hyp:tok:nobody) OR hyp:tok:not) OR pre:tok:hold) OR pre:tok:summer),0.0893854748603352
109,(hyp:tok:sleeping AND pre:tok:popsicle),0.5
113,((((hyp:tok:walkway OR pre:tok:third) OR hyp:tok:tired) AND (NOT pre:tok:sitting)) OR pre:tok:raining),0.12121212121212122
128,((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) AND (NOT hyp:tok:there)) AND (NOT hyp:tok:outside)),0.0754673436418186
129,((((hyp:tok:eating OR hyp:tok:sits) OR hyp:tok:tea) AND (NOT oth:overlap:overlap50)) OR hyp:tok:lying),0.11068702290076336
132,((((hyp:tok:books OR hyp:tok:magazine) AND hyp:tok:reading) OR hyp:tok:flight) AND (NOT pre:tok:on)),0.21428571428571427
133,((((hyp:tok:sleeping OR hyp:tok:sleeps) OR hyp:tok:television) OR hyp:tok:coffee) OR pre:tok:among),0.07435897435897436
134,((((hyp:tok:in OR hyp:tok:on) OR hyp:tok:eating) AND (NOT oth:overlap:overlap75)) OR hyp:tok:from),0.08546724309943465
137,((((hyp:tok:guitar OR pre:tok:sisters) OR pre:tok:diner) OR hyp:tok:living) OR hyp:tok:championship),0.10526315789473684
139,((((hyp:tok:bathroom OR hyp:tok:swimming) AND pre:tok:in) AND (NOT oth:overlap:overlap50)) OR hyp:tok:observes),0.1267605633802817
140,(((((NOT hyp:tok:is) AND pre:tok:skateboard) OR hyp:tok:surfboard) AND (NOT oth:overlap:overlap50)) OR hyp:tok:outer),0.1095890410958904
