cluster,neuron,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
3,128,((((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:swimming) OR hyp:tok:naked) OR hyp:tok:couch),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.18877551020408162,5,-0.03504766,0.0011632245,0.03370134
3,133,((((hyp:tok:inside AND pre:tok:on) OR hyp:tok:desks) AND (NOT pre:tok:people)) OR hyp:tok:pets),((((hyp AND pre) OR hyp) AND (NOT pre)) OR hyp),((((hyp:tok AND pre:tok) OR hyp:tok) AND (NOT pre:tok)) OR hyp:tok),0.22727272727272727,6,-0.124654494,-0.023740085,0.0875474
3,134,((((NOT pre:tok:blue) AND (hyp:tok:blue OR hyp:tok:empty)) OR hyp:tok:juggling) OR hyp:tok:naked),((((NOT pre) AND (hyp OR hyp)) OR hyp) OR hyp),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) OR hyp:tok) OR hyp:tok),0.09917355371900827,6,-0.055121925,0.009036401,0.037555236
3,157,((((hyp:tok:owner OR pre:tok:backs) OR hyp:tok:raises) OR hyp:tok:last) OR pre:tok:newspapers),((((hyp OR pre) OR hyp) OR hyp) OR pre),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.10714285714285714,5,-0.031905655,0.026381474,-0.03206754
3,173,(((((NOT pre:tok:running) AND hyp:tok:running) OR hyp:tok:moon) OR pre:tok:fishing) OR hyp:tok:corn),(((((NOT pre) AND hyp) OR hyp) OR pre) OR hyp),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.13494809688581316,6,-0.0848472,-0.02079667,0.03485754
3,203,(((((NOT pre:tok:man) AND hyp:tok:sleeping) OR hyp:tok:bedroom) OR hyp:tok:garage) OR hyp:tok:skateboarding),(((((NOT pre) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.13302752293577982,6,-0.0606484,-0.0085008275,0.058740616
3,257,((((hyp:tok:papers OR hyp:tok:sad) OR hyp:tok:sweater) AND oth:overlap:overlap75) OR hyp:tok:soup),((((hyp OR hyp) OR hyp) AND oth) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) AND oth:overlap) OR hyp:tok),0.16346153846153846,5,-0.040946458,0.051988572,0.0029148648
3,265,((((hyp:tok:outside OR hyp:tok:there) OR hyp:tok:human) OR hyp:tok:outdoors) AND (NOT pre:tok:at)),((((hyp OR hyp) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.10087719298245613,6,0.027869869,-0.0029452231,-0.055176347
3,270,((((hyp:tok:inside OR hyp:tok:sitting) OR hyp:tok:indoors) AND (NOT pre:tok:sitting)) AND (NOT oth:overlap:overlap50)),((((hyp OR hyp) OR hyp) AND (NOT pre)) AND (NOT oth)),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)) AND (NOT oth:overlap)),0.11724137931034483,7,-0.05994809,-0.01064529,0.030095972
3,280,((((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:nobody) OR hyp:tok:wearing) OR hyp:tok:not),((((hyp OR oth) OR hyp) OR hyp) OR hyp),((((hyp:tok OR oth:overlap) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.11033681765389082,5,0.017639183,-0.034171797,0.022389254
3,283,((((hyp:tok:his OR hyp:tok:sad) AND oth:overlap:overlap50) OR hyp:tok:favorite) OR pre:tok:airplane),((((hyp OR hyp) AND oth) OR hyp) OR pre),((((hyp:tok OR hyp:tok) AND oth:overlap) OR hyp:tok) OR pre:tok),0.0970873786407767,5,-0.08616844,0.033621132,0.009632114
3,284,(((((NOT pre:tok:people) AND hyp:tok:people) OR hyp:tok:bowling) AND oth:overlap:overlap25) OR hyp:tok:human),(((((NOT pre) AND hyp) OR hyp) AND oth) OR hyp),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) AND oth:overlap) OR hyp:tok),0.09115281501340483,6,0.0334192,0.022167513,-0.06520749
3,302,((((hyp:tok:to AND hyp:tok:walking) OR hyp:tok:walks) OR hyp:tok:owner) OR hyp:tok:winning),((((hyp AND hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.12345679012345678,5,-0.052548073,0.031575426,0.004074775
3,362,((((hyp:tok:least OR hyp:tok:this) AND hyp:tok:there) OR hyp:tok:activity) OR hyp:tok:moving),((((hyp OR hyp) AND hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) AND hyp:tok) OR hyp:tok) OR hyp:tok),0.21739130434782608,5,0.04064967,-0.026677672,-0.062031377
3,375,((((hyp:tok:no OR hyp:tok:nobody) OR hyp:tok:not) AND (NOT hyp:tok:man)) AND (NOT pre:tok:woman)),((((hyp OR hyp) OR hyp) AND (NOT hyp)) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT hyp:tok)) AND (NOT pre:tok)),0.21686746987951808,7,-0.006633075,-0.038335316,0.08920403
3,382,((((NOT pre:tok:to) AND (hyp:tok:for OR hyp:tok:to)) AND (NOT pre:tok:at)) OR hyp:tok:tall),((((NOT pre) AND (hyp OR hyp)) AND (NOT pre)) OR hyp),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) AND (NOT pre:tok)) OR hyp:tok),0.1626984126984127,7,-0.02214479,0.024445377,0.007978243
3,386,((((hyp:tok:empty OR hyp:tok:one) AND oth:overlap:overlap50) OR hyp:tok:spinning) OR hyp:tok:various),((((hyp OR hyp) AND oth) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) AND oth:overlap) OR hyp:tok) OR hyp:tok),0.16346153846153846,5,-0.07539061,0.013552467,0.060133383
3,390,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their) AND (NOT pre:tok:one)) OR hyp:tok:sad),((((hyp OR hyp) OR hyp) AND (NOT pre)) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)) OR hyp:tok),0.14922813036020582,6,-0.044601567,0.03322322,0.010111784
3,392,((((NOT hyp:tok:black) AND (hyp:tok:there OR oth:overlap:overlap75)) OR hyp:tok:near) OR hyp:tok:clothes),((((NOT hyp) AND (hyp OR oth)) OR hyp) OR hyp),((((NOT hyp:tok) AND (hyp:tok OR oth:overlap)) OR hyp:tok) OR hyp:tok),0.16288659793814433,6,0.018166529,-0.019916654,0.018581884
3,410,((((hyp:tok:laying OR hyp:tok:swimming) OR hyp:tok:parked) OR hyp:tok:court) OR hyp:tok:baseball),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.12680115273775217,5,-0.05157393,-0.022735164,0.04110366
3,413,((((NOT pre:tok:to) AND (hyp:tok:baseball OR hyp:tok:driving)) OR hyp:tok:chases) OR hyp:tok:birds),((((NOT pre) AND (hyp OR hyp)) OR hyp) OR hyp),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) OR hyp:tok) OR hyp:tok),0.10752688172043011,6,-0.010215712,-0.04609233,0.053386092
3,416,((((hyp:tok:couch OR hyp:tok:tv) OR pre:tok:biking) OR hyp:tok:napping) AND (NOT pre:tok:while)),((((hyp OR hyp) OR pre) OR hyp) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR pre:tok) OR hyp:tok) AND (NOT pre:tok)),0.18032786885245902,6,-0.05349335,-0.04912092,0.07974789
3,457,(((((NOT hyp:tok:wearing) AND oth:overlap:overlap75) OR hyp:tok:there) OR hyp:tok:near) OR pre:tok:american),(((((NOT hyp) AND oth) OR hyp) OR hyp) OR pre),(((((NOT hyp:tok) AND oth:overlap) OR hyp:tok) OR hyp:tok) OR pre:tok),0.12031386224934612,6,0.020729022,-0.016507702,-0.039655678
3,473,((((hyp:tok:person OR oth:overlap:overlap75) OR hyp:tok:there) OR hyp:tok:some) OR hyp:tok:human),((((hyp OR oth) OR hyp) OR hyp) OR hyp),((((hyp:tok OR oth:overlap) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.12219286657859973,5,0.020285264,0.015941778,-0.05018716
3,502,((((hyp:tok:heels OR hyp:tok:yelling) AND hyp:tok:walking) OR hyp:tok:stroller) AND pre:tok:in),((((hyp OR hyp) AND hyp) OR hyp) AND pre),((((hyp:tok OR hyp:tok) AND hyp:tok) OR hyp:tok) AND pre:tok),0.2,5,-0.08317377,-0.029374182,0.044850696
3,512,((((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:alone) OR hyp:tok:empty) AND (NOT oth:overlap:overlap75)),((((hyp OR hyp) OR hyp) OR hyp) AND (NOT oth)),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) AND (NOT oth:overlap)),0.10272536687631027,6,-0.06813126,0.01809098,0.021998473
3,523,((((hyp:tok:painting OR hyp:tok:tv) OR hyp:tok:moon) OR hyp:tok:pizza) OR hyp:tok:cooking),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.09584664536741214,5,-0.08203836,-0.012442007,0.060121447
3,533,((((NOT oth:overlap:overlap50) AND (hyp:tok:eating OR hyp:tok:in)) OR hyp:tok:nobody) OR hyp:tok:swimming),((((NOT oth) AND (hyp OR hyp)) OR hyp) OR hyp),((((NOT oth:overlap) AND (hyp:tok OR hyp:tok)) OR hyp:tok) OR hyp:tok),0.132890365448505,6,-0.062138166,-0.012954135,0.019955495
