cluster,neuron,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
3,209,((((hyp:tok:vacation OR pre:tok:bearded) OR hyp:tok:live) OR hyp:tok:professional) AND hyp:tok:is),((((hyp OR pre) OR hyp) OR hyp) AND hyp),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) AND hyp:tok),0.1,5,-0.03090772,-0.17516942,0.16202928
3,210,pre:tok:in,pre,pre:tok,0.0,1,0.016614368,0.027203389,0.0057107573
3,211,pre:tok:in,pre,pre:tok,0.0,1,-0.022057813,0.036688093,-0.027563382
3,212,pre:tok:in,pre,pre:tok,0.0,1,-0.02968788,0.015877381,0.018498002
3,213,((((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:sleep) AND (NOT oth:overlap:overlap75)) OR pre:tok:shaped),((((hyp OR hyp) OR hyp) AND (NOT oth)) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT oth:overlap)) OR pre:tok),0.1375,6,-0.1262015,-0.06915698,0.109192654
3,214,(hyp:tok:leaving AND pre:tok:young),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.0201546,-0.014520781,-0.010877889
3,215,((((pre:tok:horned OR pre:tok:tunnel) AND pre:tok:is) OR pre:tok:finished) AND (NOT pre:tok:woman)),((((pre OR pre) AND pre) OR pre) AND (NOT pre)),((((pre:tok OR pre:tok) AND pre:tok) OR pre:tok) AND (NOT pre:tok)),0.16,6,0.15869014,-0.11484726,-0.022256672
3,216,pre:tok:in,pre,pre:tok,0.0,1,-0.012621381,-4.6711353e-05,-0.014240419
3,217,pre:tok:in,pre,pre:tok,0.0,1,0.007245933,-0.0012914647,-0.034622304
3,218,pre:tok:in,pre,pre:tok,0.0,1,-0.0040521626,0.059196655,-0.0847842
3,219,pre:tok:in,pre,pre:tok,0.0,1,-0.10460559,-0.08190429,0.0243602
3,220,pre:tok:in,pre,pre:tok,0.0,1,0.022119725,0.027668612,0.02349514
3,221,pre:tok:in,pre,pre:tok,0.0,1,-0.009180218,-0.011132682,0.004512205
3,222,pre:tok:in,pre,pre:tok,0.0,1,0.0054146987,0.005306623,-0.0050698714
3,223,pre:tok:in,pre,pre:tok,0.0,1,0.01812402,-0.030026175,-0.019088529
3,224,(hyp:tok:there AND pre:tok:end),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.029650997,-0.07142112,-0.058587357
3,225,((((hyp:tok:concrete OR pre:tok:bleachers) OR hyp:tok:vacation) AND (NOT pre:tok:man)) OR hyp:tok:gather),((((hyp OR pre) OR hyp) AND (NOT pre)) OR hyp),((((hyp:tok OR pre:tok) OR hyp:tok) AND (NOT pre:tok)) OR hyp:tok),0.13725490196078433,6,-0.018431438,-0.2055327,-0.06057635
3,226,pre:tok:in,pre,pre:tok,0.0,1,-0.07915883,0.033147518,0.0048398334
3,227,pre:tok:in,pre,pre:tok,0.0,1,-0.016089026,0.026418678,-0.019831115
3,228,pre:tok:in,pre,pre:tok,0.0,1,-0.030677142,-0.04719693,0.002839088
3,229,((hyp:tok:motorcycle AND hyp:tok:person) AND oth:overlap:overlap75),((hyp AND hyp) AND oth),((hyp:tok AND hyp:tok) AND oth:overlap),1.0,3,0.04651426,-0.070510276,-0.014886223
3,230,(hyp:tok:lemons AND pre:tok:something),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.072903536,0.059613887,-0.13373311
3,231,((((hyp:tok:men AND pre:tok:women) OR hyp:tok:camouflage) OR hyp:tok:concrete) AND (NOT pre:tok:on)),((((hyp AND pre) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tok AND pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.203125,6,-0.12857395,-0.0064676413,0.09958314
3,232,((((hyp:tok:are AND hyp:tok:swimming) AND hyp:tok:in) OR pre:tok:practice) AND (NOT hyp:tok:people)),((((hyp AND hyp) AND hyp) OR pre) AND (NOT hyp)),((((hyp:tok AND hyp:tok) AND hyp:tok) OR pre:tok) AND (NOT hyp:tok)),0.24,6,-0.08406119,-0.066169545,0.11442195
3,233,pre:tok:in,pre,pre:tok,0.0,1,-0.01909712,-0.012059377,0.012925515
3,234,((((pre:tok:wheeled OR pre:tok:year) OR pre:tok:fallen) AND pre:tok:on) OR hyp:tok:examining),((((pre OR pre) OR pre) AND pre) OR hyp),((((pre:tok OR pre:tok) OR pre:tok) AND pre:tok) OR hyp:tok),0.10126582278481013,5,-0.101259135,0.11188716,-0.107848465
3,235,pre:tok:in,pre,pre:tok,0.0,1,-0.008386696,-0.02322001,-0.08857988
3,236,pre:tok:in,pre,pre:tok,0.0,1,-0.018689448,-0.0009445437,-0.009989676
3,237,pre:tok:in,pre,pre:tok,0.0,1,-0.0019615365,-0.014368321,-0.0045523704
3,238,((((NOT oth:overlap:overlap50) AND (hyp:tok:london OR hyp:tok:swimming)) OR hyp:tok:fast) AND (NOT hyp:tok:is)),((((NOT oth) AND (hyp OR hyp)) OR hyp) AND (NOT hyp)),((((NOT oth:overlap) AND (hyp:tok OR hyp:tok)) OR hyp:tok) AND (NOT hyp:tok)),0.1092436974789916,7,-0.08397155,-0.08492804,0.06317571
3,239,((((hyp:tok:human OR hyp:tok:jumping) AND oth:overlap:overlap25) OR pre:tok:sports) AND (NOT pre:tok:is)),((((hyp OR hyp) AND oth) OR pre) AND (NOT pre)),((((hyp:tok OR hyp:tok) AND oth:overlap) OR pre:tok) AND (NOT pre:tok)),0.07627118644067797,6,0.029977804,-0.027481182,-0.06576156
3,240,(hyp:tok:structure AND pre:tok:some),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.034504578,0.15493715,-0.17133504
3,241,pre:tok:in,pre,pre:tok,0.0,1,-0.1811048,-0.11017396,0.13214968
3,242,pre:tok:in,pre,pre:tok,0.0,1,0.0060063954,0.011467705,0.008768289
3,243,((hyp:tok:girl AND pre:tok:tunnel) AND pre:tok:is),((hyp AND pre) AND pre),((hyp:tok AND pre:tok) AND pre:tok),1.0,3,-0.16098133,0.06321727,-0.051296152
3,244,pre:tok:in,pre,pre:tok,0.0,1,-0.06548928,0.082410626,-0.081221715
3,245,pre:tok:in,pre,pre:tok,0.0,1,-0.13932334,0.065862514,-0.10347792
3,246,pre:tok:in,pre,pre:tok,0.0,1,-0.016798373,-0.02805847,0.03840971
3,247,((hyp:tok:and AND pre:tok:lighting) OR pre:tok:late),((hyp AND pre) OR pre),((hyp:tok AND pre:tok) OR pre:tok),0.25,3,-0.19134414,-0.056604322,0.03886618
3,248,((((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable) AND (NOT pre:tok:to)) OR pre:tok:trip),((((hyp AND pre) OR hyp) AND (NOT pre)) OR pre),((((hyp:tok AND pre:tok) OR hyp:tok) AND (NOT pre:tok)) OR pre:tok),0.1267605633802817,6,-0.035966363,-0.15178172,0.16555478
3,249,pre:tok:in,pre,pre:tok,0.0,1,0.0137644,0.034958817,0.007087059
3,250,pre:tok:in,pre,pre:tok,0.0,1,-0.011110642,0.0068920623,0.015077724
3,251,(hyp:tok:son AND pre:tok:purple),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.061105732,0.09487047,-0.18615507
3,252,pre:tok:in,pre,pre:tok,0.0,1,0.00084912934,0.01526511,-0.030949142
3,253,((((hyp:tok:women AND pre:tok:men) OR hyp:tok:scouts) OR hyp:tok:makeup) AND (NOT pre:tok:to)),((((hyp AND pre) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tok AND pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.12857142857142856,6,-0.045544922,-0.10139981,0.10470674
3,254,((((hyp:tok:babies OR hyp:tok:turns) AND pre:tok:man) OR pre:tok:farmers) AND (NOT hyp:tok:on)),((((hyp OR hyp) AND pre) OR pre) AND (NOT hyp)),((((hyp:tok OR hyp:tok) AND pre:tok) OR pre:tok) AND (NOT hyp:tok)),0.21428571428571427,6,-0.112030275,0.112075314,0.017550172
3,255,((hyp:tok:girl AND pre:tok:tunnel) AND pre:tok:is),((hyp AND pre) AND pre),((hyp:tok AND pre:tok) AND pre:tok),1.0,3,-0.100662425,-0.05091947,-0.0069142473
3,256,pre:tok:in,pre,pre:tok,0.0,1,-0.018201523,-0.012200626,-0.0055663744
3,257,(((((NOT pre:tok:small) AND oth:overlap:overlap75) OR pre:tok:females) AND (NOT pre:tok:walking)) OR pre:tok:station),(((((NOT pre) AND oth) OR pre) AND (NOT pre)) OR pre),(((((NOT pre:tok) AND oth:overlap) OR pre:tok) AND (NOT pre:tok)) OR pre:tok),0.1422857142857143,7,-0.10548978,0.11459338,0.0038017677
3,258,pre:tok:in,pre,pre:tok,0.0,1,0.0049470486,0.02776395,-0.02464375
3,259,pre:tok:in,pre,pre:tok,0.0,1,-0.03007103,0.021653527,-0.038569827
3,260,((NOT pre:tok:in) AND hyp:tok:lemons),((NOT pre) AND hyp),((NOT pre:tok) AND hyp:tok),0.25,3,-0.26300606,0.07247644,-0.12694909
3,261,((((pre:tok:shaved OR pre:tok:spray) OR hyp:tok:drinks) OR hyp:tok:shaped) OR hyp:tok:vegetable),((((pre OR pre) OR hyp) OR hyp) OR hyp),((((pre:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.09302325581395349,5,-0.09569079,-0.020510662,0.08735374
3,262,((((hyp:tok:blocking OR hyp:tok:curtain) OR hyp:tok:lemons) OR hyp:tok:bin) OR hyp:tok:downtown),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.19230769230769232,5,-0.0818902,-0.017396819,0.03739836
3,263,pre:tok:in,pre,pre:tok,0.0,1,0.0055371686,0.017919458,0.013577985
3,264,pre:tok:in,pre,pre:tok,0.0,1,0.018345287,0.030594246,0.01505377
3,265,((((NOT hyp:tok:in) AND (hyp:tok:people OR oth:overlap:overlap50)) OR hyp:tok:outside) AND (NOT hyp:tok:to)),((((NOT hyp) AND (hyp OR oth)) OR hyp) AND (NOT hyp)),((((NOT hyp:tok) AND (hyp:tok OR oth:overlap)) OR hyp:tok) AND (NOT hyp:tok)),0.1562867215041128,7,0.051213168,-0.0010153705,-0.090045094
3,266,pre:tok:in,pre,pre:tok,0.0,1,-0.008454966,0.024465099,-0.030837314
3,267,pre:tok:in,pre,pre:tok,0.0,1,-0.100062154,0.012558967,-0.03400427
3,268,pre:tok:in,pre,pre:tok,0.0,1,-0.007078306,-0.036788832,0.02979326
3,269,pre:tok:in,pre,pre:tok,0.0,1,-0.032027118,-0.02202564,-8.9144574e-05
3,270,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:playing)) OR hyp:tok:inside) OR hyp:tok:driving),((((NOT oth) AND (hyp OR hyp)) OR hyp) OR hyp),((((NOT oth:overlap) AND (hyp:tok OR hyp:tok)) OR hyp:tok) OR hyp:tok),0.12221672439386443,6,-0.11881981,-0.0038692195,0.0596369
3,271,pre:tok:in,pre,pre:tok,0.0,1,-0.07063037,-0.044692654,-0.007765836
3,272,(hyp:tok:purchase AND pre:tok:wearing),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,0.047627054,-0.09556924,0.053394258
3,273,pre:tok:in,pre,pre:tok,0.0,1,0.0412596,0.008739188,-0.021415036
3,274,pre:tok:in,pre,pre:tok,0.0,1,-0.010766891,-0.046837896,0.005158592
3,275,((((hyp:tok:gloves OR pre:tok:motorcyclists) OR hyp:tok:shade) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:two)),((((hyp OR pre) OR hyp) AND (NOT oth)) AND (NOT pre)),((((hyp:tok OR pre:tok) OR hyp:tok) AND (NOT oth:overlap)) AND (NOT pre:tok)),0.26666666666666666,7,-0.15833071,-0.14791363,0.14716703
3,276,pre:tok:in,pre,pre:tok,0.0,1,-0.020075347,-0.019441754,-0.015172385
3,277,pre:tok:in,pre,pre:tok,0.0,1,0.0113594765,9.817706e-05,-0.0034953442
3,278,pre:tok:in,pre,pre:tok,0.0,1,0.017460749,-0.06361183,-0.026882976
3,279,pre:tok:in,pre,pre:tok,0.0,1,-0.03907658,0.0060771233,-0.06031292
3,280,((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:sitting) OR hyp:tok:wearing) AND (NOT hyp:tok:outside)),((((hyp OR oth) OR hyp) OR hyp) AND (NOT hyp)),((((hyp:tok OR oth:overlap) OR hyp:tok) OR hyp:tok) AND (NOT hyp:tok)),0.1937341626353375,6,0.039864216,-0.13272016,0.0789282
3,281,pre:tok:in,pre,pre:tok,0.0,1,-0.009757218,-0.021517513,-0.0017034727
3,282,pre:tok:in,pre,pre:tok,0.0,1,-0.020869039,-0.03439933,0.039400123
3,283,((((NOT pre:tok:and) AND (hyp:tok:down OR hyp:tok:for)) OR hyp:tok:new) OR hyp:tok:sad),((((NOT pre) AND (hyp OR hyp)) OR hyp) OR hyp),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) OR hyp:tok) OR hyp:tok),0.08302354399008674,6,-0.12889133,0.07221099,-0.0022149226
3,284,((((hyp:tok:sitting OR hyp:tok:standing) OR hyp:tok:bowling) AND (NOT hyp:tok:on)) OR pre:tok:does),((((hyp OR hyp) OR hyp) AND (NOT hyp)) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT hyp:tok)) OR pre:tok),0.09017341040462427,6,0.033606324,0.08740064,-0.1472944
3,285,((((NOT hyp:tok:is) AND (hyp:tok:formal OR pre:tok:daughters)) OR hyp:tok:image) AND (NOT pre:tok:in)),((((NOT hyp) AND (hyp OR pre)) OR hyp) AND (NOT pre)),((((NOT hyp:tok) AND (hyp:tok OR pre:tok)) OR hyp:tok) AND (NOT pre:tok)),0.3,7,-0.16380371,-0.018209876,0.081946924
3,286,pre:tok:in,pre,pre:tok,0.0,1,0.06720084,-0.024572622,-0.09835811
3,287,((((hyp:tok:countryside OR pre:tok:heading) OR hyp:tok:direction) AND hyp:tok:in) AND (NOT pre:tok:while)),((((hyp OR pre) OR hyp) AND hyp) AND (NOT pre)),((((hyp:tok OR pre:tok) OR hyp:tok) AND hyp:tok) AND (NOT pre:tok)),0.3,6,-0.25840902,-0.06947057,0.0578028
3,288,((((NOT pre:tok:man) AND (hyp:tok:bicycle AND pre:tok:in)) OR hyp:tok:pedaling) OR hyp:tok:among),((((NOT pre) AND (hyp AND pre)) OR hyp) OR hyp),((((NOT pre:tok) AND (hyp:tok AND pre:tok)) OR hyp:tok) OR hyp:tok),0.23076923076923078,6,-0.0732048,-0.09812887,0.12911972
3,289,pre:tok:in,pre,pre:tok,0.0,1,-0.019099105,-0.017004687,-0.022361914
3,290,((((hyp:tok:hammer OR hyp:tok:straight) AND pre:tok:and) OR pre:tok:tunnel) AND (NOT pre:tok:girl)),((((hyp OR hyp) AND pre) OR pre) AND (NOT pre)),((((hyp:tok OR hyp:tok) AND pre:tok) OR pre:tok) AND (NOT pre:tok)),0.1875,6,-0.10297486,-0.06383541,0.042231392
3,291,pre:tok:in,pre,pre:tok,0.0,1,0.017681258,-0.01667235,0.0063416855
3,292,((((pre:tok:sign OR pre:tok:trail) OR pre:tok:plates) OR pre:tok:passing) OR pre:tok:grocery),((((pre OR pre) OR pre) OR pre) OR pre),((((pre:tok OR pre:tok) OR pre:tok) OR pre:tok) OR pre:tok),0.07142857142857142,5,-0.08952341,0.096142635,-0.13565765
3,293,((((hyp:tok:getting AND pre:tok:gathering) OR pre:tok:swims) AND hyp:tok:water) OR pre:tok:golfer),((((hyp AND pre) OR pre) AND hyp) OR pre),((((hyp:tok AND pre:tok) OR pre:tok) AND hyp:tok) OR pre:tok),0.16666666666666666,5,0.061786618,-0.018969938,-0.037562132
3,294,((((pre:tok:hard OR pre:tok:tee) AND oth:overlap:overlap25) OR hyp:tok:string) OR pre:tok:shark),((((pre OR pre) AND oth) OR hyp) OR pre),((((pre:tok OR pre:tok) AND oth:overlap) OR hyp:tok) OR pre:tok),0.12903225806451613,5,-0.060431816,0.086800985,-0.15210357
3,295,pre:tok:in,pre,pre:tok,0.0,1,0.020303907,-0.042713914,-0.04208761
3,296,(hyp:tok:here AND hyp:tok:image),(hyp AND hyp),(hyp:tok AND hyp:tok),1.0,2,0.09241665,-0.15782182,-0.12739497
3,297,((((hyp:tok:mountains OR pre:tok:dives) AND hyp:tok:running) OR pre:tok:heels) AND (NOT oth:overlap:overlap25)),((((hyp OR pre) AND hyp) OR pre) AND (NOT oth)),((((hyp:tok OR pre:tok) AND hyp:tok) OR pre:tok) AND (NOT oth:overlap)),0.23076923076923078,6,-0.08957835,0.13273022,-0.19114804
3,298,((((pre:tok:sandwich OR pre:tok:tea) OR hyp:tok:bicycles) OR hyp:tok:motorized) OR hyp:tok:rowboat),((((pre OR pre) OR hyp) OR hyp) OR hyp),((((pre:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.11594202898550725,5,0.020431396,-0.10520648,-0.05571931
3,299,pre:tok:in,pre,pre:tok,0.0,1,0.01104053,0.00084995653,-5.5537857e-05
3,300,(hyp:tok:lemons AND pre:tok:something),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.022364594,-0.0016705373,-0.024519714
3,301,pre:tok:in,pre,pre:tok,0.0,1,0.03804945,0.02473932,-0.039984506
3,302,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:busy) AND (NOT pre:tok:to)) OR hyp:tok:home),((((hyp OR hyp) OR hyp) AND (NOT pre)) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)) OR hyp:tok),0.15696533682145192,6,-0.08241484,0.074396566,-0.017292164
3,303,pre:tok:in,pre,pre:tok,0.0,1,0.013864807,-0.033972554,0.018810619
3,304,((((pre:tok:meet OR pre:tok:starting) OR pre:tok:shades) OR hyp:tok:banner) OR hyp:tok:5),((((pre OR pre) OR pre) OR hyp) OR hyp),((((pre:tok OR pre:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.11764705882352941,5,-0.021018883,0.09412136,-0.1384751
3,305,pre:tok:in,pre,pre:tok,0.0,1,0.059958987,0.004646571,-0.009374301
3,306,pre:tok:in,pre,pre:tok,0.0,1,-0.014996671,-0.0023088118,-0.006956312
3,307,((((NOT pre:tok:is) AND (hyp:tok:tall AND pre:tok:woman)) AND (NOT pre:tok:young)) OR pre:tok:fly),((((NOT pre) AND (hyp AND pre)) AND (NOT pre)) OR pre),((((NOT pre:tok) AND (hyp:tok AND pre:tok)) AND (NOT pre:tok)) OR pre:tok),0.4166666666666667,7,-0.09722943,0.051740274,-0.07228943
3,308,pre:tok:in,pre,pre:tok,0.0,1,0.051080372,-0.05523953,-0.055023722
3,309,(hyp:tok:name AND pre:tok:girl),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,0.05440009,-0.074201055,0.03335027
3,310,pre:tok:in,pre,pre:tok,0.0,1,0.0073004626,-0.0024335417,-0.015450407
3,311,(hyp:tok:son AND pre:tok:purple),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.0787494,0.060296282,-0.071298346
3,312,((((hyp:tok:park AND pre:tok:water) OR pre:tok:goggles) OR pre:tok:boardwalk) OR pre:tok:try),((((hyp AND pre) OR pre) OR pre) OR pre),((((hyp:tok AND pre:tok) OR pre:tok) OR pre:tok) OR pre:tok),0.18604651162790697,5,-0.096199244,-0.20026709,0.1536927
3,313,pre:tok:in,pre,pre:tok,0.0,1,-0.0061516073,0.00945233,-0.0017304624
3,314,pre:tok:in,pre,pre:tok,0.0,1,0.042991437,-0.035998553,-0.0065247905
3,315,pre:tok:in,pre,pre:tok,0.0,1,-0.027715879,0.015308687,-0.012647242
3,316,(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT pre:tok:white)) AND (NOT hyp:tok:are)),(((((NOT pre) AND hyp) AND pre) AND (NOT pre)) AND (NOT hyp)),(((((NOT pre:tok) AND hyp:tok) AND pre:tok) AND (NOT pre:tok)) AND (NOT hyp:tok)),0.23711340206185566,8,-0.12969214,-0.06010793,0.09867646
3,317,pre:tok:in,pre,pre:tok,0.0,1,0.010468048,-0.02259059,-0.050444048
3,318,pre:tok:in,pre,pre:tok,0.0,1,-0.00568402,0.012416318,-0.008331999
3,319,pre:tok:in,pre,pre:tok,0.0,1,0.013206493,0.028963985,-0.020110214
3,320,(hyp:tok:casual AND pre:tok:and),(hyp AND pre),(hyp:tok AND pre:tok),0.25,2,-0.027388241,-0.13339446,0.09333158
3,321,pre:tok:in,pre,pre:tok,0.0,1,-0.0056631984,-0.0043634097,0.043296974
3,322,pre:tok:in,pre,pre:tok,0.0,1,0.0057144384,-0.046056107,-0.056925062
3,323,pre:tok:in,pre,pre:tok,0.0,1,-0.05739789,-0.036080167,0.0004599119
3,324,(hyp:tok:there AND pre:tok:end),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.05185678,-0.01979767,-0.043021213
3,325,pre:tok:in,pre,pre:tok,0.0,1,-0.005043803,-0.022443816,0.028051108
3,326,((hyp:tok:hammer OR hyp:tok:lemons) AND hyp:tok:with),((hyp OR hyp) AND hyp),((hyp:tok OR hyp:tok) AND hyp:tok),0.6666666666666666,3,-0.03413815,-0.07687909,0.061213646
3,327,pre:tok:in,pre,pre:tok,0.0,1,0.01988744,0.009893733,0.02276527
3,328,((((NOT hyp:tok:is) AND (hyp:tok:seated OR pre:tok:holiday)) AND (NOT pre:tok:sitting)) OR pre:tok:entertaining),((((NOT hyp) AND (hyp OR pre)) AND (NOT pre)) OR pre),((((NOT hyp:tok) AND (hyp:tok OR pre:tok)) AND (NOT pre:tok)) OR pre:tok),0.16666666666666666,7,-0.07298441,-0.082342945,0.08673974
3,329,pre:tok:in,pre,pre:tok,0.0,1,-0.00022844963,-0.019345606,0.017444149
3,330,((hyp:tok:motorcycle AND hyp:tok:person) AND oth:overlap:overlap75),((hyp AND hyp) AND oth),((hyp:tok AND hyp:tok) AND oth:overlap),1.0,3,-0.0018906741,-0.01591578,-0.003031399
3,331,pre:tok:in,pre,pre:tok,0.0,1,-0.018313082,0.0071274177,-0.006923942
3,332,pre:tok:in,pre,pre:tok,0.0,1,-0.092298836,-0.14979103,0.11213958
3,333,(((((NOT hyp:tok:is) AND hyp:tok:human) AND (NOT pre:tok:is)) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:playing)),(((((NOT hyp) AND hyp) AND (NOT pre)) AND (NOT oth)) AND (NOT pre)),(((((NOT hyp:tok) AND hyp:tok) AND (NOT pre:tok)) AND (NOT oth:overlap)) AND (NOT pre:tok)),0.2857142857142857,9,0.09599025,-0.17783926,-0.12835655
3,334,pre:tok:in,pre,pre:tok,0.0,1,-0.008057741,-0.011678593,-0.06332471
3,335,pre:tok:in,pre,pre:tok,0.0,1,-0.0062360135,0.021964548,-0.005529698
3,336,((((NOT oth:overlap:overlap25) AND (pre:tok:army OR pre:tok:athlete)) OR pre:tok:pulled) AND (NOT pre:tok:with)),((((NOT oth) AND (pre OR pre)) OR pre) AND (NOT pre)),((((NOT oth:overlap) AND (pre:tok OR pre:tok)) OR pre:tok) AND (NOT pre:tok)),0.1875,7,-0.095007285,0.14499529,-0.123613484
3,337,((hyp:tok:girl AND pre:tok:tunnel) AND pre:tok:is),((hyp AND pre) AND pre),((hyp:tok AND pre:tok) AND pre:tok),1.0,3,0.07844269,-0.124823645,-0.116053134
3,338,pre:tok:in,pre,pre:tok,0.0,1,0.00221908,-0.021992985,0.017488014
3,339,(hyp:tok:structure AND pre:tok:some),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.09825043,0.0878593,-0.04942506
3,340,pre:tok:in,pre,pre:tok,0.0,1,-0.0015237121,0.03579257,-0.0043053837
3,341,pre:tok:in,pre,pre:tok,0.0,1,-0.1594009,-0.03290777,0.044647917
3,342,(hyp:tok:inside AND pre:tok:gentlemen),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,0.029757543,-0.031299725,-0.038005874
3,343,pre:tok:in,pre,pre:tok,0.0,1,-0.012721769,0.013577793,0.011555942
3,344,pre:tok:in,pre,pre:tok,0.0,1,0.00088156614,0.025899991,-0.008138531
3,345,((NOT pre:tok:in) AND hyp:tok:lemons),((NOT pre) AND hyp),((NOT pre:tok) AND hyp:tok),0.5,3,0.029349696,-0.056861185,0.027248234
3,346,((((NOT pre:tok:and) AND (hyp:tok:anything OR hyp:tok:nobody)) AND (NOT pre:tok:people)) AND (NOT pre:tok:sitting)),((((NOT pre) AND (hyp OR hyp)) AND (NOT pre)) AND (NOT pre)),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) AND (NOT pre:tok)) AND (NOT pre:tok)),0.3541666666666667,8,-0.08703834,-0.09621697,0.073643
3,347,pre:tok:in,pre,pre:tok,0.0,1,-0.060792044,-0.08991794,-0.01653681
3,348,((((hyp:tok:standing AND pre:tok:man) OR hyp:tok:drums) OR pre:tok:washes) OR pre:tok:chalk),((((hyp AND pre) OR hyp) OR pre) OR pre),((((hyp:tok AND pre:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.08888888888888889,5,-0.15935566,0.035402186,0.035381716
3,349,(hyp:tok:lemons AND pre:tok:something),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.075631745,0.047162265,0.0014091705
3,350,((hyp:tok:girl AND pre:tok:tunnel) AND pre:tok:is),((hyp AND pre) AND pre),((hyp:tok AND pre:tok) AND pre:tok),1.0,3,-0.0012521191,0.02548543,-0.020040466
3,351,pre:tok:in,pre,pre:tok,0.0,1,-0.03497493,-0.011718889,0.009512682
3,352,pre:tok:in,pre,pre:tok,0.0,1,-0.018293308,-0.027592087,0.0049971123
3,353,pre:tok:in,pre,pre:tok,0.0,1,-0.012611605,0.0074665975,-0.10176936
3,354,pre:tok:in,pre,pre:tok,0.0,1,0.007606058,-0.0005479575,0.00052117324
3,355,pre:tok:in,pre,pre:tok,0.0,1,-0.020384546,-0.005223178,0.04574676
3,356,pre:tok:in,pre,pre:tok,0.0,1,0.03869801,-0.054213103,-0.012896394
3,357,pre:tok:in,pre,pre:tok,0.0,1,0.015796944,-0.056778073,-0.04634096
3,358,pre:tok:in,pre,pre:tok,0.0,1,-0.014080335,0.013844736,0.006392464
3,359,((hyp:tok:races AND pre:tok:his) OR hyp:tok:image),((hyp AND pre) OR hyp),((hyp:tok AND pre:tok) OR hyp:tok),0.3333333333333333,3,-0.023363478,-0.1162151,-0.07689601
3,360,pre:tok:in,pre,pre:tok,0.0,1,-0.019365422,0.03314586,-0.013951099
3,361,pre:tok:in,pre,pre:tok,0.0,1,0.00494959,-0.0194865,-0.0027536212
3,362,((((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near) OR hyp:tok:moving) AND (NOT pre:tok:and)),((((hyp OR hyp) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.10818307905686546,6,0.0582513,-0.026773073,-0.07936472
3,363,pre:tok:in,pre,pre:tok,0.0,1,-0.021557504,0.012257776,0.035564914
3,364,pre:tok:in,pre,pre:tok,0.0,1,0.01345662,-0.026802478,-0.014091045
3,365,(hyp:tok:there AND pre:tok:end),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.043318845,-0.09888429,0.03569137
3,366,pre:tok:in,pre,pre:tok,0.0,1,-0.0014739971,-0.0065523246,0.007329676
