cluster,neuron,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
4,642,pre:tok:in,pre,pre:tok,0.0,1,-0.05973712,0.012250948,0.02976145
4,643,(hyp:tok:person AND pre:tok:sells),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.04471461,-0.11128729,0.042699326
4,644,pre:tok:in,pre,pre:tok,0.0,1,-0.026294071,-0.047899436,0.0029498092
4,645,pre:tok:in,pre,pre:tok,0.0,1,0.005843551,0.0061894455,0.03078088
4,646,pre:tok:in,pre,pre:tok,0.0,1,0.010693581,-0.048858594,-0.026019173
4,647,pre:tok:in,pre,pre:tok,0.0,1,-0.010079222,-0.0510445,-0.011908197
4,648,pre:tok:in,pre,pre:tok,0.0,1,0.02226601,-0.015196396,0.022855973
4,649,pre:tok:in,pre,pre:tok,0.0,1,-0.017740257,0.01245928,0.0026718793
4,650,pre:tok:in,pre,pre:tok,0.0,1,-0.0039973115,0.021220779,-0.040899057
4,651,pre:tok:in,pre,pre:tok,0.0,1,-0.0038279295,-0.035791297,-0.021501087
4,652,pre:tok:in,pre,pre:tok,0.0,1,-0.04586257,-0.014964121,0.020154316
4,653,pre:tok:in,pre,pre:tok,0.0,1,0.03684958,0.018618193,-0.01594983
4,654,pre:tok:in,pre,pre:tok,0.0,1,-0.04955771,-0.052065954,0.008979204
4,655,pre:tok:in,pre,pre:tok,0.0,1,-0.055025555,0.0007731031,-0.05000507
4,656,(((hyp:tok:has AND pre:tok:flip) OR pre:tok:pick) AND hyp:tok:has),(((hyp AND pre) OR pre) AND hyp),(((hyp:tok AND pre:tok) OR pre:tok) AND hyp:tok),0.5,4,-0.0054440764,-0.09800398,0.002568296
4,657,pre:tok:in,pre,pre:tok,0.0,1,-0.029868068,-0.0041899434,0.047001623
4,658,(hyp:tok:man AND pre:tok:boyfriend),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.057016287,-0.17006536,0.093961924
4,659,pre:tok:in,pre,pre:tok,0.0,1,0.0038433224,0.0077304095,-0.022835683
4,660,pre:tok:in,pre,pre:tok,0.0,1,-0.005669754,-0.0022523606,-0.010865819
4,661,pre:tok:in,pre,pre:tok,0.0,1,0.043682043,0.026035096,-0.12328941
4,662,(((((NOT hyp:tok:man) AND hyp:tok:alone) AND (NOT hyp:tok:in)) OR hyp:tok:carrot) AND (NOT pre:tok:wearing)),(((((NOT hyp) AND hyp) AND (NOT hyp)) OR hyp) AND (NOT pre)),(((((NOT hyp:tok) AND hyp:tok) AND (NOT hyp:tok)) OR hyp:tok) AND (NOT pre:tok)),0.17073170731707318,8,-0.0040011047,-0.098927684,0.050199427
4,663,pre:tok:in,pre,pre:tok,0.0,1,0.01808847,-0.0069304933,-0.019432593
4,664,pre:tok:in,pre,pre:tok,0.0,1,0.0038565344,-0.021547299,0.028950881
4,665,pre:tok:in,pre,pre:tok,0.0,1,-0.028112005,-0.0072766994,-0.05738975
4,666,pre:tok:in,pre,pre:tok,0.0,1,-0.040651575,-0.0535205,0.038340963
4,667,pre:tok:in,pre,pre:tok,0.0,1,0.06975334,-0.040778857,0.026150802
4,668,pre:tok:in,pre,pre:tok,0.0,1,-0.038489252,-0.04873,0.0032313298
4,669,pre:tok:in,pre,pre:tok,0.0,1,-0.10086545,-0.035644062,-0.12666675
4,670,pre:tok:in,pre,pre:tok,0.0,1,-0.004283436,-0.007068493,-0.0068619805
4,671,pre:tok:in,pre,pre:tok,0.0,1,-0.039247267,-0.012731461,-0.0012792943
4,672,((((hyp:tok:forest AND pre:tok:with) OR hyp:tok:hotel) AND (NOT pre:tok:is)) AND (NOT pre:tok:two)),((((hyp AND pre) OR hyp) AND (NOT pre)) AND (NOT pre)),((((hyp:tok AND pre:tok) OR hyp:tok) AND (NOT pre:tok)) AND (NOT pre:tok)),0.3,7,-0.025963457,-0.09046493,0.11040178
4,673,pre:tok:in,pre,pre:tok,0.0,1,0.009858887,-0.009602543,0.038433637
4,674,(hyp:tok:with AND pre:tok:desert),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.011307834,-0.19877623,0.13048373
