NOT pre:tok:which,0,0,0,1,0,0
NOT pre:tok:while,0,0,0,0,1,2
NOT pre:tok:white,6,8,8,2,12,3
NOT pre:tok:who,0,1,2,1,0,0
NOT pre:tok:window,0,0,2,0,1,1
NOT pre:tok:woman,24,21,21,20,10,21
NOT pre:tok:women,19,10,14,9,13,10
NOT pre:tok:wooden,0,1,2,1,1,3
NOT pre:tok:work,0,0,0,3,0,0
NOT pre:tok:workers,1,1,1,1,0,1
NOT pre:tok:working,12,8,5,12,14,10
NOT pre:tok:writing,0,0,1,0,0,0
NOT pre:tok:yellow,4,13,5,11,5,6
NOT pre:tok:young,2,8,4,5,2,4
"hyp:tag:,",0,0,2,0,1,0
hyp:tag:.,41,48,62,57,61,53
hyp:tag:cc,2,0,3,1,1,0
hyp:tag:cd,5,7,7,9,7,9
hyp:tag:dt,69,62,83,62,85,81
hyp:tag:ex,1,1,3,2,0,1
hyp:tag:in,40,40,33,54,36,37
hyp:tag:jj,9,13,4,10,15,13
hyp:tag:nn,207,189,160,164,167,183
hyp:tag:nnp,2,2,7,3,5,1
hyp:tag:nns,49,38,42,55,41,38
hyp:tag:prp,1,2,2,1,3,1
hyp:tag:prp$,18,18,15,16,12,14
hyp:tag:rb,1,3,3,5,6,6
hyp:tag:rp,2,1,0,1,0,0
hyp:tag:vb,7,7,3,2,2,7
hyp:tag:vbd,0,1,1,0,0,2
hyp:tag:vbg,90,68,67,61,65,62
hyp:tag:vbn,2,0,0,1,0,1
hyp:tag:vbp,20,11,16,17,23,22
hyp:tag:vbz,10,9,8,7,10,8
hyp:tok:after,0,0,1,0,0,0
hyp:tok:and,2,0,2,1,1,2
hyp:tok:are,8,7,12,14,17,12
hyp:tok:at,2,4,1,2,4,5
hyp:tok:basketball,0,0,1,0,1,0
hyp:tok:beach,0,0,2,0,0,1
hyp:tok:bike,0,0,0,1,0,0
hyp:tok:black,6,3,2,2,4,4
hyp:tok:blue,1,1,1,1,2,1
hyp:tok:boy,0,3,2,0,1,3
hyp:tok:car,1,0,0,0,0,0
hyp:tok:children,1,0,0,0,0,0
hyp:tok:dog,3,3,1,4,2,1
hyp:tok:dogs,1,0,1,0,0,0
hyp:tok:dressed,0,0,0,0,1,0
hyp:tok:driving,0,0,0,0,1,0
hyp:tok:eating,0,1,0,0,0,1
hyp:tok:for,5,7,3,3,1,1
hyp:tok:four,0,0,0,1,0,0
hyp:tok:from,0,0,0,0,1,0
hyp:tok:front,0,0,0,0,1,0
hyp:tok:girl,3,1,0,2,1,3
hyp:tok:girls,2,0,0,1,0,0
hyp:tok:group,1,1,0,0,1,0
hyp:tok:has,0,0,0,1,2,0
hyp:tok:hat,0,0,0,0,1,0
hyp:tok:her,2,0,1,1,1,3
hyp:tok:his,0,0,3,2,1,2
hyp:tok:home,1,0,0,0,1,0
hyp:tok:in,11,13,7,9,11,6
hyp:tok:is,4,8,5,4,5,5
hyp:tok:man,14,10,3,13,8,10
hyp:tok:men,8,5,5,4,6,5
hyp:tok:next,1,1,3,4,1,2
hyp:tok:nobody,0,0,1,0,1,1
hyp:tok:on,7,5,3,1,4,4
hyp:tok:one,0,0,0,0,1,0
hyp:tok:outdoors,0,1,0,0,0,1
hyp:tok:outside,18,13,11,6,13,8
hyp:tok:people,7,6,8,8,9,4
hyp:tok:person,1,0,0,1,0,1
hyp:tok:playing,6,3,4,3,6,5
hyp:tok:race,0,0,1,0,0,1
hyp:tok:ready,0,0,0,0,1,0
hyp:tok:red,0,0,1,1,3,1
hyp:tok:riding,0,0,0,2,0,0
hyp:tok:running,3,0,0,0,0,0
hyp:tok:sad,0,1,3,0,0,0
hyp:tok:shirt,0,0,0,1,0,0
hyp:tok:sitting,7,14,6,9,6,6
hyp:tok:sleeping,1,0,0,0,0,0
hyp:tok:standing,2,3,1,2,2,2
hyp:tok:street,1,3,3,1,4,2
hyp:tok:table,0,0,0,1,0,0
hyp:tok:taking,0,0,0,0,0,1
hyp:tok:talking,0,1,0,1,0,0
hyp:tok:tall,0,0,0,0,1,0
hyp:tok:their,1,0,0,2,1,0
hyp:tok:there,0,0,0,1,0,1
hyp:tok:they,0,0,0,0,0,1
hyp:tok:three,0,0,0,1,0,0
hyp:tok:to,10,12,7,4,7,9
hyp:tok:together,0,1,0,0,0,0
hyp:tok:two,4,4,8,4,2,1
hyp:tok:walk,0,1,0,0,0,0
hyp:tok:walking,2,3,4,3,4,5
hyp:tok:watching,1,0,0,0,1,0
hyp:tok:water,1,0,1,1,0,0
hyp:tok:wearing,1,3,1,4,4,4
hyp:tok:while,0,0,0,0,1,0
hyp:tok:white,0,0,0,0,1,0
hyp:tok:with,0,0,1,0,2,3
hyp:tok:woman,11,8,12,12,14,17
hyp:tok:women,0,1,0,0,4,1
hyp:tok:young,0,0,0,1,0,2
oth:overlap:overlap25,64,66,76,95,58,82
oth:overlap:overlap50,26,19,20,23,25,16
oth:overlap:overlap75,6,5,9,14,12,20
"pre:tag:,",5,2,3,5,3,6
pre:tag:.,67,91,98,93,94,89
pre:tag::,0,0,0,0,1,0
pre:tag:cc,6,4,1,5,6,8
pre:tag:cd,11,13,13,12,6,16
pre:tag:dt,65,48,70,62,60,69
pre:tag:in,74,76,69,84,76,73
pre:tag:jj,50,50,45,43,42,42
pre:tag:jjr,0,0,1,0,0,0
pre:tag:nn,522,555,555,542,556,535
pre:tag:nnp,1,0,4,8,3,2
pre:tag:nns,23,22,46,44,31,39
pre:tag:prp,1,1,3,1,0,0
pre:tag:prp$,6,3,7,6,4,5
pre:tag:rb,4,1,5,4,1,8
pre:tag:rp,0,1,0,0,2,1
pre:tag:to,0,0,1,0,0,0
pre:tag:vb,3,1,4,1,2,4
pre:tag:vbg,28,19,24,27,22,41
pre:tag:vbn,2,1,1,4,3,1
pre:tag:vbp,11,5,8,14,13,11
pre:tag:vbz,11,8,9,6,10,5
pre:tag:wdt,1,0,0,0,0,0
"pre:tok:""",0,0,1,0,0,0
pre:tok:-,1,0,0,0,1,2
pre:tok:air,0,1,0,0,0,0
pre:tok:and,3,7,6,4,7,4
pre:tok:another,0,0,0,1,2,1
pre:tok:are,4,9,1,1,3,4
pre:tok:around,0,0,2,0,0,1
pre:tok:as,1,1,0,0,1,0
pre:tok:asian,0,0,0,0,1,0
pre:tok:at,6,6,5,5,6,1
pre:tok:background,1,0,1,0,0,0
pre:tok:ball,0,3,0,0,0,0
pre:tok:beach,0,1,1,0,3,0
pre:tok:bike,0,1,0,1,0,0
pre:tok:black,10,9,3,15,10,6
pre:tok:blue,6,4,3,6,2,6
pre:tok:boy,2,1,0,2,0,0
pre:tok:boys,0,0,0,0,0,1
pre:tok:brown,2,2,1,0,1,1
pre:tok:bus,0,0,0,0,0,1
pre:tok:by,1,0,2,0,1,1
pre:tok:camera,0,0,1,0,0,0
pre:tok:child,0,0,0,0,1,1
pre:tok:children,2,0,1,0,0,0
pre:tok:crowd,0,0,1,1,1,0
pre:tok:dancing,0,1,0,0,0,0
pre:tok:desk,0,1,0,0,0,0
pre:tok:dog,5,1,5,7,3,5
pre:tok:dogs,0,0,0,1,0,0
pre:tok:doing,0,1,0,0,0,0
pre:tok:down,1,1,0,0,0,2
pre:tok:dress,0,0,0,0,1,0
pre:tok:dressed,0,0,0,2,0,0
pre:tok:face,0,0,0,1,0,0
pre:tok:for,1,1,0,1,0,1
pre:tok:four,0,1,0,0,0,0
pre:tok:from,0,1,0,0,0,0
pre:tok:front,1,1,1,0,0,2
pre:tok:girl,2,2,3,6,6,3
pre:tok:girls,0,0,0,0,0,1
pre:tok:grass,0,1,0,0,0,0
pre:tok:green,2,1,1,1,3,0
pre:tok:group,0,0,0,1,0,1
pre:tok:guitar,0,0,0,0,1,0
pre:tok:hair,1,0,0,0,0,0
pre:tok:hat,0,1,0,0,2,1
pre:tok:her,0,0,2,4,3,0
pre:tok:his,2,3,0,3,1,1
pre:tok:holding,0,0,0,0,0,3
pre:tok:in,1,7,7,8,10,13
pre:tok:into,0,1,0,0,0,0
pre:tok:is,6,3,3,4,4,6
pre:tok:jeans,1,0,0,0,0,1
pre:tok:jumping,0,0,0,0,0,1
pre:tok:lady,0,0,1,0,0,0
pre:tok:little,0,0,0,2,0,1
pre:tok:looking,0,0,4,3,0,0
pre:tok:man,17,17,15,17,9,14
pre:tok:men,6,6,3,3,3,3
pre:tok:next,0,0,1,1,0,0
pre:tok:off,0,1,0,0,0,0
pre:tok:on,2,4,7,5,9,8
pre:tok:one,2,2,2,2,3,1
pre:tok:orange,1,0,0,0,0,0
pre:tok:other,0,1,3,1,0,2
pre:tok:outside,2,0,1,0,1,3
pre:tok:over,0,2,0,0,0,0
pre:tok:park,0,0,1,0,0,0
pre:tok:people,12,9,10,12,13,15
pre:tok:performing,0,0,0,0,0,1
pre:tok:person,1,1,0,0,0,2
pre:tok:player,0,0,1,0,0,1
pre:tok:playing,13,3,5,2,2,3
pre:tok:pool,0,1,0,0,0,0
pre:tok:race,0,1,0,0,0,1
pre:tok:red,3,12,8,7,5,8
pre:tok:riding,0,1,2,1,1,0
pre:tok:running,1,0,1,0,0,0
pre:tok:runs,0,0,0,0,0,1
pre:tok:shirt,3,1,2,3,2,3
pre:tok:shirtless,0,0,0,0,1,0
pre:tok:shorts,0,1,0,0,0,1
pre:tok:sitting,7,10,11,6,4,12
pre:tok:skateboard,0,0,0,1,0,0
pre:tok:small,0,0,0,0,1,2
pre:tok:smiling,1,0,0,0,1,0
pre:tok:stage,0,0,0,1,0,0
pre:tok:standing,8,2,1,1,3,4
pre:tok:street,4,5,4,6,2,7
pre:tok:striped,0,0,0,0,1,0
pre:tok:swimming,0,1,0,0,0,0
pre:tok:table,0,0,0,0,0,1
pre:tok:talking,0,3,0,0,0,0
pre:tok:their,1,0,0,0,1,1
pre:tok:there,0,0,0,0,0,1
pre:tok:three,0,3,1,1,5,1
pre:tok:through,0,0,0,0,1,0
pre:tok:to,4,6,4,5,8,11
pre:tok:together,0,0,0,0,0,1
pre:tok:track,0,0,1,0,0,0
pre:tok:two,6,5,2,4,1,7
pre:tok:umbrella,1,0,0,0,0,0
pre:tok:up,0,1,0,0,0,0
pre:tok:walking,7,3,1,7,9,5
pre:tok:walks,1,0,0,0,0,0
pre:tok:water,2,0,0,2,1,3
pre:tok:wearing,2,4,3,4,6,7
pre:tok:while,4,4,2,3,5,1
pre:tok:white,3,6,2,3,2,4
pre:tok:with,1,6,2,3,6,5
pre:tok:woman,15,17,21,14,16,19
pre:tok:women,1,0,1,2,1,2
pre:tok:working,0,1,0,0,0,0
pre:tok:yellow,1,2,0,1,1,1
pre:tok:young,3,3,3,4,3,6
