unit,best_name,best_iou
6,((((pre:tok:lower OR pre:tok:spin) OR hyp:tok:gym) OR pre:tok:riders) OR hyp:tok:bandanna),0.0891089108910891
8,((((hyp:tok:mall OR hyp:tok:shooting) OR hyp:tok:so) OR pre:tok:curb) OR hyp:tok:stream),0.10112359550561797
12,(hyp:tok:wearing AND pre:tok:commuter),0.5
15,((((hyp:tok:buggy OR hyp:tok:shaved) AND hyp:tok:is) OR pre:tok:displaying) AND hyp:tok:is),0.2
16,((((hyp:tok:park OR pre:tok:local) OR pre:tok:walkway) OR pre:tok:photographers) OR pre:tok:antique),0.08187134502923976
17,(hyp:tok:chairs AND pre:tok:sitting),0.3333333333333333
19,((((hyp:tok:eats AND hyp:tok:man) OR hyp:tok:tutu) OR hyp:tok:doctors) AND hyp:tok:man),0.16666666666666666
21,(hyp:tok:hiding AND pre:tok:man),0.3333333333333333
22,((((hyp:tok:cuts OR hyp:tok:merchandise) OR hyp:tok:dryer) AND hyp:tok:man) OR hyp:tok:clock),0.2
28,(hyp:tok:around AND pre:tok:campfire),1.0
31,((NOT pre:tok:in) AND hyp:tok:leaping),0.5
37,((((pre:tok:stay OR pre:tok:wheeled) AND hyp:tok:is) OR pre:tok:pack) AND pre:tok:man),0.16666666666666666
38,(hyp:tok:cardboard AND pre:tok:in),0.5
39,(hyp:tok:kids AND pre:tok:elephant),1.0
40,(((hyp:tok:fire AND pre:tok:up) OR hyp:tok:leaping) AND (NOT hyp:tok:is)),0.3333333333333333
41,(hyp:tok:hammer AND pre:tok:and),0.3333333333333333
45,(hyp:tok:tied AND pre:tok:is),0.2
50,(hyp:tok:leaping AND pre:tok:dog),1.0
52,((hyp:tok:downtown OR hyp:tok:post) AND hyp:tok:on),0.3333333333333333
59,(hyp:tok:are AND pre:tok:policeman),1.0
61,(((hyp:tok:paper AND pre:tok:girls) OR hyp:tok:leaping) AND (NOT hyp:tok:woman)),0.375
63,hyp:tok:action,0.5
65,((((hyp:tok:old AND pre:tok:young) OR hyp:tok:lying) OR hyp:tok:tag) AND (NOT pre:tok:is)),0.13157894736842105
67,(hyp:tok:sisters AND pre:tok:photographers),0.5
70,((((hyp:tok:field AND pre:tok:on) OR pre:tok:checks) OR pre:tok:move) AND (NOT hyp:tok:on)),0.13636363636363635
71,((((hyp:tok:eating OR hyp:tok:in) OR hyp:tok:down) AND (NOT oth:overlap:overlap75)) OR hyp:tok:driving),0.12226684515841142
73,(hyp:tok:hammer AND pre:tok:and),1.0
76,(hyp:tok:purple AND hyp:tok:rack),0.3333333333333333
77,((((hyp:tok:outside AND hyp:tok:talking) OR pre:tok:washes) AND hyp:tok:outside) OR hyp:tok:crossing),0.14285714285714285
83,((((hyp:tok:2 AND hyp:tok:people) OR hyp:tok:lemons) OR hyp:tok:terrain) AND (NOT hyp:tok:on)),0.21052631578947367
86,(hyp:tok:people AND pre:tok:laying),0.6666666666666666
87,(hyp:tok:showing AND pre:tok:doing),1.0
89,((((hyp:tok:home OR hyp:tok:swimming) OR hyp:tok:nobody) OR hyp:tok:only) OR hyp:tok:tie),0.07785888077858881
92,(hyp:tok:wearing AND pre:tok:apartment),1.0
98,((((hyp:tok:suit AND pre:tok:glasses) OR hyp:tok:wig) OR hyp:tok:wrapped) OR hyp:tok:bank),0.25
99,((((pre:tok:protecting OR pre:tok:punching) OR hyp:tok:microscope) OR pre:tok:booth) OR pre:tok:passing),0.08
101,(hyp:tok:lemons AND pre:tok:something),0.3333333333333333
104,(hyp:tok:leaps AND pre:tok:near),0.5
106,((hyp:tok:cats AND pre:tok:dogs) AND pre:tok:two),1.0
109,(hyp:tok:leaping AND pre:tok:dog),1.0
113,((((hyp:tok:scarves OR pre:tok:backs) OR hyp:tok:cool) AND (NOT pre:tok:and)) OR hyp:tok:grilling),0.22727272727272727
125,(((hyp:tok:arena OR hyp:tok:tips) AND pre:tok:in) AND (NOT oth:overlap:overlap50)),0.2857142857142857
128,((((hyp:tok:eating OR hyp:tok:going) OR hyp:tok:chasing) OR hyp:tok:they) AND (NOT oth:overlap:overlap50)),0.11992263056092843
129,((((pre:tok:bass OR pre:tok:observes) AND hyp:tok:man) OR pre:tok:exercise) AND (NOT pre:tok:and)),0.2
132,((((hyp:tok:old AND pre:tok:placed) OR hyp:tok:training) AND hyp:tok:man) AND (NOT pre:tok:is)),0.2857142857142857
