pre:tok:blue,15,8,7,15,13,6
pre:tok:board,1,0,0,0,0,0
pre:tok:boat,1,2,1,1,0,1
pre:tok:book,4,6,2,5,2,4
pre:tok:boots,0,1,0,0,0,0
pre:tok:both,1,0,0,0,1,0
pre:tok:bowling,2,1,0,0,1,0
pre:tok:boxing,0,0,1,0,0,0
pre:tok:boy,6,6,9,8,5,5
pre:tok:boys,1,5,3,1,1,1
pre:tok:bright,0,0,1,0,0,0
pre:tok:brown,3,8,3,3,1,3
pre:tok:building,1,0,1,2,0,0
pre:tok:busy,1,1,3,1,1,0
pre:tok:buys,0,0,0,0,0,1
pre:tok:cake,1,0,0,0,0,0
pre:tok:camera,1,2,1,0,0,0
pre:tok:canoe,0,1,1,0,0,1
pre:tok:car,1,5,8,9,8,2
pre:tok:cart,1,0,0,0,0,0
pre:tok:castle,0,0,1,0,0,0
pre:tok:catch,0,0,0,0,1,0
pre:tok:cellphone,2,0,2,1,0,1
pre:tok:chair,0,1,0,0,0,0
pre:tok:chatting,0,1,0,0,0,0
pre:tok:checking,0,0,1,0,0,0
pre:tok:child,1,2,2,2,3,2
pre:tok:children,3,7,5,2,4,1
pre:tok:cigarette,0,1,0,0,0,0
pre:tok:city,1,2,6,5,0,3
pre:tok:classroom,0,1,2,0,0,1
pre:tok:cleaning,0,0,0,0,0,1
pre:tok:cliff,0,0,1,1,1,0
pre:tok:climbing,0,1,0,1,0,2
pre:tok:club,0,0,0,0,1,0
pre:tok:cobblestone,0,0,1,0,0,1
pre:tok:colorful,0,0,1,0,0,0
pre:tok:competing,1,0,0,1,0,0
pre:tok:competition,0,0,1,0,0,1
pre:tok:computer,0,0,0,1,0,0
pre:tok:concert,1,0,0,1,0,0
pre:tok:construction,1,3,0,1,0,1
pre:tok:conversation,1,0,0,0,0,0
pre:tok:cooking,2,0,3,1,4,6
pre:tok:couch,0,0,0,1,1,0
pre:tok:couple,1,1,1,1,0,0
pre:tok:cowboy,0,0,1,0,0,0
pre:tok:cows,0,0,0,1,0,0
pre:tok:crib,0,0,1,0,0,0
pre:tok:crowd,2,2,3,3,0,1
pre:tok:crowded,0,1,0,1,0,1
pre:tok:cup,0,0,0,1,0,0
pre:tok:customer,0,0,0,1,1,1
pre:tok:dance,1,3,2,3,0,2
pre:tok:dancers,0,1,0,0,0,0
pre:tok:dancing,9,7,9,6,4,8
pre:tok:dark,3,1,0,0,2,0
pre:tok:day,0,3,0,0,1,2
pre:tok:desk,0,5,1,0,0,0
pre:tok:dirt,1,3,0,1,0,0
pre:tok:dock,0,1,0,0,0,0
pre:tok:dog,17,13,15,14,15,12
pre:tok:dogs,4,2,1,4,4,0
pre:tok:doing,0,0,0,2,1,2
pre:tok:down,1,1,0,0,0,1
pre:tok:drawing,1,0,0,0,0,0
pre:tok:dress,0,2,1,6,3,1
pre:tok:dressed,0,0,0,0,1,0
pre:tok:dresses,1,0,0,1,0,0
pre:tok:drinking,0,0,1,0,0,0
pre:tok:drinks,1,1,0,0,1,0
pre:tok:drums,0,0,1,0,0,0
pre:tok:during,1,2,2,2,2,4
pre:tok:each,0,0,1,0,0,0
pre:tok:eat,0,0,1,0,0,0
pre:tok:eating,2,1,2,1,3,8
pre:tok:elderly,0,1,1,2,0,0
pre:tok:enjoying,0,0,1,1,2,1
pre:tok:event,0,1,0,0,0,0
pre:tok:excited,0,0,1,0,0,0
pre:tok:facing,0,0,0,0,1,0
pre:tok:family,0,0,1,0,0,0
pre:tok:father,0,0,0,0,0,1
pre:tok:female,0,1,2,1,0,0
pre:tok:field,2,5,4,8,8,8
pre:tok:fish,0,2,1,2,2,1
pre:tok:floor,2,5,2,8,3,1
pre:tok:flower,1,1,0,0,0,1
pre:tok:flowers,1,0,0,0,0,0
pre:tok:food,18,11,10,14,10,11
pre:tok:foot,0,0,0,0,0,1
pre:tok:football,7,5,7,8,7,10
pre:tok:for,6,14,9,16,7,17
pre:tok:forest,0,1,1,0,0,2
pre:tok:friend,0,1,0,0,0,0
pre:tok:friends,0,0,0,0,1,0
pre:tok:frisbee,0,0,0,0,1,1
pre:tok:fruit,0,0,0,1,0,0
pre:tok:full,0,0,1,0,1,1
pre:tok:game,6,3,5,9,7,7
pre:tok:gathered,1,2,0,1,1,1
pre:tok:gentlemen,0,0,0,0,1,0
pre:tok:getting,0,2,0,0,0,0
pre:tok:girl,22,18,20,27,17,18
pre:tok:girls,5,8,8,14,9,8
pre:tok:glasses,0,1,0,0,0,0
pre:tok:go,0,0,0,0,1,0
pre:tok:goal,0,0,0,1,0,0
pre:tok:grass,3,4,4,4,10,4
pre:tok:grassy,1,0,0,1,0,0
pre:tok:gray,0,1,0,1,1,0
pre:tok:green,5,6,9,8,7,3
pre:tok:grocery,0,0,0,0,0,1
pre:tok:ground,1,3,0,1,1,1
pre:tok:group,0,0,0,1,0,0
pre:tok:guitar,4,2,0,0,3,3
pre:tok:guy,0,0,1,0,0,1
pre:tok:gym,0,1,0,0,0,0
pre:tok:hair,0,1,0,0,0,0
pre:tok:hanging,0,0,0,0,1,0
pre:tok:happening,0,1,0,0,0,0
pre:tok:hat,0,0,0,0,1,1
pre:tok:having,0,1,0,0,0,0
pre:tok:helmet,0,0,1,0,0,0
pre:tok:helmets,0,1,0,0,0,1
pre:tok:her,7,7,7,10,11,13
pre:tok:herding,0,0,0,1,0,0
pre:tok:high,1,0,0,0,0,0
pre:tok:hikers,0,0,1,0,0,0
pre:tok:hill,0,0,0,1,0,1
pre:tok:his,0,5,4,2,2,5
pre:tok:hitting,0,1,0,0,0,0
pre:tok:hockey,1,2,1,1,3,1
pre:tok:holding,1,1,1,0,2,2
pre:tok:hole,0,0,0,1,0,0
pre:tok:home,0,1,3,2,3,1
pre:tok:horse,3,6,7,11,4,4
pre:tok:horses,0,1,1,0,0,0
pre:tok:house,0,0,1,1,0,0
pre:tok:ice,1,1,1,1,0,0
pre:tok:in,0,2,3,4,1,4
pre:tok:inside,1,1,0,0,1,1
pre:tok:into,0,0,0,1,1,2
pre:tok:is,0,1,0,0,0,0
pre:tok:item,0,0,0,0,1,1
pre:tok:items,0,0,0,0,1,0
pre:tok:jacket,1,0,0,1,0,0
pre:tok:jeans,1,0,0,0,0,2
pre:tok:jogging,0,0,1,0,0,0
pre:tok:jump,0,0,0,0,0,1
pre:tok:jumping,4,3,3,8,6,4
pre:tok:jumps,4,3,2,1,1,3
pre:tok:just,0,1,0,0,0,0
pre:tok:kitchen,4,11,8,9,2,4
pre:tok:kneels,0,0,0,1,0,0
pre:tok:lady,5,3,1,1,0,0
pre:tok:lake,0,2,1,0,0,1
pre:tok:large,0,2,2,1,1,1
pre:tok:laughing,1,0,0,0,0,1
pre:tok:laundry,0,0,0,1,0,0
pre:tok:lawn,1,0,0,0,0,0
pre:tok:laying,4,2,1,6,2,3
pre:tok:leaps,1,0,0,0,0,0
pre:tok:life,1,0,0,0,0,0
pre:tok:light,0,1,0,0,0,1
pre:tok:like,0,1,0,0,0,0
pre:tok:listening,0,0,1,0,0,0
pre:tok:little,1,1,0,0,1,0
pre:tok:lone,0,0,0,0,1,0
pre:tok:long,0,0,0,1,0,0
pre:tok:look,1,2,0,0,0,0
pre:tok:looking,1,2,1,1,1,0
pre:tok:lot,0,1,0,0,0,0
pre:tok:lunch,0,0,0,1,0,0
pre:tok:lying,0,1,0,0,0,0
pre:tok:making,0,0,1,0,0,0
pre:tok:male,0,2,0,0,0,0
pre:tok:man,22,26,28,26,35,45
pre:tok:market,5,2,2,2,2,4
pre:tok:martial,0,1,0,2,2,0
pre:tok:meal,1,0,0,0,0,1
pre:tok:men,3,12,9,6,8,7
pre:tok:microphone,4,0,3,3,2,2
pre:tok:microscope,3,6,2,0,0,0
pre:tok:middle,0,0,0,0,1,0
pre:tok:motorcycle,1,2,2,2,2,2
pre:tok:mountain,5,1,2,3,3,2
pre:tok:mouth,1,0,1,2,1,1
pre:tok:movie,0,0,0,0,1,0
pre:tok:music,0,0,0,1,1,0
pre:tok:musical,1,0,0,0,0,0
pre:tok:name,0,0,0,0,1,0
pre:tok:night,0,2,0,1,2,1
pre:tok:not,0,0,0,1,1,0
pre:tok:observes,0,0,0,1,0,0
pre:tok:ocean,3,9,10,7,2,2
pre:tok:old,2,1,1,2,1,2
pre:tok:older,4,0,0,0,1,0
pre:tok:on,1,0,2,0,3,1
pre:tok:one,2,0,0,0,0,0
pre:tok:opposing,0,1,0,0,0,0
pre:tok:orange,2,1,2,1,1,0
pre:tok:other,0,0,0,0,1,0
pre:tok:out,0,1,0,0,0,0
pre:tok:outdoor,1,0,0,1,1,0
pre:tok:outside,1,1,1,7,5,3
pre:tok:over,0,1,0,0,0,0
pre:tok:paddle,0,0,0,1,0,0
pre:tok:painting,0,1,2,1,1,0
pre:tok:pan,0,0,1,0,0,0
pre:tok:pants,1,1,1,1,1,1
pre:tok:paper,1,0,0,0,0,0
pre:tok:park,11,6,9,13,10,13
pre:tok:party,0,3,0,0,0,0
pre:tok:people,12,9,7,10,5,8
pre:tok:performing,4,3,1,2,0,3
pre:tok:performs,1,0,1,1,0,0
pre:tok:person,5,3,9,4,6,9
pre:tok:phone,0,1,0,0,0,0
pre:tok:picture,0,0,0,2,0,0
pre:tok:pictured,0,0,0,1,0,0
pre:tok:pictures,0,0,0,0,1,0
pre:tok:pink,2,8,4,3,2,6
pre:tok:plastic,1,0,0,2,0,0
pre:tok:play,1,0,0,1,1,2
pre:tok:player,1,1,1,1,2,2
pre:tok:players,0,0,0,1,0,1
pre:tok:playing,7,3,4,8,10,8
pre:tok:plays,0,0,1,0,0,1
pre:tok:police,1,1,2,1,1,3
pre:tok:pool,17,18,18,23,24,23
pre:tok:pose,0,0,1,1,0,0
pre:tok:preparing,1,0,1,0,0,0
pre:tok:presentation,1,0,0,1,0,0
pre:tok:pub,0,0,0,1,0,0
pre:tok:purple,2,3,1,1,3,0
pre:tok:pushing,0,1,0,0,1,0
pre:tok:putting,0,0,1,0,0,0
pre:tok:race,14,10,6,16,6,7
pre:tok:racing,1,2,0,3,1,3
pre:tok:racket,0,0,0,0,1,0
pre:tok:rain,0,1,1,0,0,2
pre:tok:reading,1,6,3,2,3,0
pre:tok:red,17,18,13,12,16,10
pre:tok:repair,0,1,0,0,0,0
pre:tok:restaurant,5,3,4,4,6,5
pre:tok:resting,0,1,1,0,0,0
pre:tok:ride,3,1,2,0,0,2
pre:tok:rides,1,0,3,1,1,0
pre:tok:riding,7,5,3,6,0,2
pre:tok:river,2,2,1,0,2,2
pre:tok:robes,0,1,0,0,0,1
pre:tok:rock,3,2,1,1,1,2
pre:tok:rodeo,0,1,0,1,0,0
pre:tok:room,7,7,8,4,6,7
pre:tok:run,0,0,1,1,0,0
pre:tok:running,13,19,16,19,9,7
pre:tok:runs,4,2,2,2,0,1
pre:tok:sand,6,2,2,2,1,2
pre:tok:santa,1,0,0,1,0,0
pre:tok:seated,0,0,0,0,0,1
pre:tok:selling,1,1,0,0,0,1
pre:tok:she,0,1,0,0,0,0
pre:tok:shirt,1,1,1,2,1,3
pre:tok:shirtless,0,0,0,1,1,0
pre:tok:shirts,0,0,0,1,1,0
pre:tok:shoe,0,0,0,0,0,1
pre:tok:shopping,2,5,2,3,0,0
pre:tok:shoulder,0,0,0,0,0,1
pre:tok:sidewalk,2,5,2,7,4,1
pre:tok:singing,7,4,2,7,2,4
pre:tok:sings,0,0,0,1,0,0
pre:tok:sit,4,5,2,4,0,5
pre:tok:sits,17,19,9,13,9,13
pre:tok:sitting,51,62,38,61,29,49
pre:tok:skateboard,5,2,5,7,2,6
pre:tok:skateboarder,0,0,0,2,2,3
pre:tok:sled,0,1,0,0,0,0
pre:tok:sleeping,4,2,5,6,1,4
pre:tok:slide,2,1,1,1,0,1
pre:tok:small,0,2,0,1,0,1
pre:tok:smiles,1,1,1,0,0,3
pre:tok:smiling,15,11,15,7,2,9
pre:tok:snow,12,7,9,7,5,3
pre:tok:snowboarder,2,1,3,4,2,0
pre:tok:snowboarding,0,0,0,0,1,0
pre:tok:snowy,0,0,1,0,0,0
pre:tok:soccer,8,9,6,5,4,3
pre:tok:someone,0,0,0,0,1,0
pre:tok:something,6,7,4,3,8,13
pre:tok:son,0,0,2,1,0,0
pre:tok:speaks,0,0,0,1,0,0
pre:tok:splashes,0,0,0,0,0,1
pre:tok:splashing,0,1,0,0,0,0
pre:tok:stadium,0,0,0,0,1,0
pre:tok:stage,11,6,13,10,13,16
pre:tok:standing,9,8,8,9,3,7
pre:tok:stands,0,1,0,1,0,0
pre:tok:station,2,0,0,1,2,1
pre:tok:stay,0,0,0,1,0,0
pre:tok:store,9,3,5,4,2,1
pre:tok:street,8,10,7,11,11,7
pre:tok:streets,0,1,1,0,0,0
pre:tok:structure,0,0,1,0,0,0
pre:tok:suit,1,2,1,1,0,1
pre:tok:suits,0,1,0,0,0,0
pre:tok:sun,4,1,1,1,2,3
pre:tok:sunglasses,0,0,0,1,1,1
pre:tok:sunny,1,0,0,0,0,1
pre:tok:surfing,1,0,0,1,0,0
pre:tok:surgery,0,0,0,0,0,1
pre:tok:sweeping,0,0,2,2,2,0
pre:tok:swimmer,1,0,0,0,0,0
pre:tok:swimming,3,1,1,1,0,0
pre:tok:swing,2,0,0,0,0,0
pre:tok:swings,0,1,0,0,0,0
pre:tok:table,8,10,11,6,7,11
pre:tok:talking,4,5,3,3,3,2
pre:tok:tan,0,0,3,1,1,1
pre:tok:team,3,1,1,0,0,2
pre:tok:teeth,0,0,1,0,1,0
pre:tok:tennis,2,0,2,0,0,1
pre:tok:their,0,1,1,0,1,0
pre:tok:they,1,0,0,0,0,0
pre:tok:three,0,0,0,0,1,0
pre:tok:through,1,1,1,2,1,1
pre:tok:to,1,3,0,1,2,0
pre:tok:toddler,0,0,1,0,1,0
pre:tok:together,0,0,1,0,0,0
pre:tok:tour,0,0,0,0,0,1
pre:tok:toy,3,1,1,0,0,0
pre:tok:toys,1,0,0,0,0,0
pre:tok:track,2,4,6,2,1,3
pre:tok:train,5,2,3,4,4,1
pre:tok:tree,4,1,4,0,1,2
pre:tok:trees,0,0,0,1,0,0
pre:tok:trick,2,2,2,3,3,4
pre:tok:two,0,2,0,1,0,0
pre:tok:umbrella,0,1,1,0,0,0
pre:tok:uniforms,0,0,0,1,0,0
pre:tok:us,0,0,1,0,1,0
pre:tok:using,0,0,0,0,0,1
pre:tok:vehicle,0,1,0,0,0,0
pre:tok:vendor,0,0,0,1,0,0
pre:tok:very,0,0,1,0,0,0
pre:tok:volleyball,2,2,1,1,0,1
pre:tok:waiting,4,3,2,5,1,5
pre:tok:walk,4,3,2,2,3,2
pre:tok:walking,20,19,15,17,13,14
pre:tok:walks,3,3,2,6,5,1
pre:tok:wall,0,0,2,0,0,0
pre:tok:washing,1,1,1,1,0,0
pre:tok:watching,1,0,1,0,0,0
pre:tok:water,9,9,6,7,3,3
pre:tok:waterfall,0,1,0,0,0,0
pre:tok:wave,0,0,1,0,0,0
pre:tok:way,0,0,0,1,0,0
pre:tok:wearing,1,0,1,0,1,3
pre:tok:wedding,1,0,0,1,0,0
pre:tok:what,0,1,0,0,0,0
pre:tok:while,0,0,0,0,1,0
pre:tok:white,9,4,8,10,7,3
pre:tok:winter,0,0,0,0,1,0
pre:tok:with,0,0,0,2,0,0
pre:tok:woman,23,20,25,20,20,24
pre:tok:women,7,8,11,10,11,10
pre:tok:wooded,0,0,1,0,0,0
pre:tok:wooden,1,0,0,0,0,0
pre:tok:woods,1,0,0,0,1,0
pre:tok:work,0,2,0,0,0,0
pre:tok:workers,2,1,0,1,0,0
pre:tok:working,6,4,8,10,3,8
pre:tok:wrapped,0,0,0,1,0,0
pre:tok:yellow,6,3,1,0,0,2
pre:tok:young,3,4,8,5,6,7
