unit,best_name,best_iou
6,((((NOT oth:overlap:overlap25) AND (pre:tok:shirt OR pre:tok:young)) OR pre:tok:workers) OR hyp:tok:going),0.06574675324675325
8,(((((NOT pre:tok:for) AND hyp:tok:for) OR hyp:tok:birthday) AND (NOT hyp:tok:woman)) OR hyp:tok:part),0.10299003322259136
12,((((hyp:tok:tourists AND pre:tok:and) OR pre:tok:photographers) AND hyp:tok:are) AND pre:tok:and),0.3333333333333333
15,((((hyp:tok:bedroom OR hyp:tok:coffee) OR pre:tok:without) OR hyp:tok:drives) OR hyp:tok:rink),0.08648648648648649
16,((((hyp:tok:her OR oth:overlap:overlap75) OR hyp:tok:walking) OR pre:tok:fence) AND (NOT hyp:tok:in)),0.08779761904761904
17,((((hyp:tok:tv OR pre:tok:church) OR pre:tok:raining) AND (NOT hyp:tok:on)) OR pre:tok:easter),0.12280701754385964
19,((((hyp:tok:buses OR pre:tok:decorated) OR hyp:tok:displays) OR pre:tok:halloween) OR pre:tok:soldiers),0.08823529411764706
22,((((hyp:tok:pipes OR pre:tok:walls) AND hyp:tok:are) OR hyp:tok:stay) AND pre:tok:and),0.2
28,((((hyp:tok:human OR hyp:tok:humans) OR pre:tok:gathering) OR pre:tok:museum) OR hyp:tok:fly),0.0979381443298969
31,(hyp:tok:sing AND pre:tok:is),0.6666666666666666
37,((((hyp:tok:human OR pre:tok:hitting) OR pre:tok:chopping) OR pre:tok:tiles) OR pre:tok:tricks),0.08484848484848485
38,(hyp:tok:airport AND pre:tok:in),0.5
39,(hyp:tok:nobody AND pre:tok:that),0.5
40,((((NOT pre:tok:in) AND hyp:tok:clock) OR hyp:tok:sheep) AND pre:tok:and),0.5
41,((((hyp:tok:running AND pre:tok:black) OR hyp:tok:steering) OR hyp:tok:scarves) AND oth:overlap:overlap25),0.13333333333333333
45,((((hyp:tok:movie OR pre:tok:skinned) OR hyp:tok:piano) OR hyp:tok:fair) OR pre:tok:crying),0.08
50,(hyp:tok:control AND pre:tok:person),0.25
52,((((hyp:tok:brunette OR hyp:tok:cliff) OR pre:tok:present) OR pre:tok:hoops) OR hyp:tok:wrestling),0.11
59,(((hyp:tok:roller AND pre:tok:is) OR hyp:tok:edge) AND pre:tok:in),0.3333333333333333
61,((((NOT hyp:tok:is) AND (hyp:tok:pool AND hyp:tok:swimming)) OR hyp:tok:roller) AND pre:tok:in),0.14285714285714285
63,((((NOT oth:overlap:overlap25) AND (hyp:tok:cooking AND pre:tok:woman)) AND hyp:tok:is) AND (NOT pre:tok:man)),0.3333333333333333
65,((((hyp:tok:trick OR hyp:tok:year) OR pre:tok:photos) OR hyp:tok:bread) AND (NOT oth:overlap:overlap25)),0.09090909090909091
67,(hyp:tok:tired AND pre:tok:white),0.5
70,((((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:coffee) OR pre:tok:carries) OR hyp:tok:restaurant),0.08444444444444445
71,(((((NOT hyp:tok:man) AND oth:overlap:overlap25) AND (NOT pre:tok:in)) AND (NOT pre:tok:are)) AND (NOT hyp:tok:two)),0.05925925925925926
76,(((hyp:tok:swimming AND hyp:tok:woman) AND oth:overlap:overlap25) AND (NOT oth:overlap:overlap50)),0.2727272727272727
77,((((NOT hyp:tok:is) AND (hyp:tok:rack OR pre:tok:caught)) OR hyp:tok:chat) AND (NOT pre:tok:two)),0.16666666666666666
83,((((hyp:tok:fabric OR pre:tok:atv) OR pre:tok:fly) OR pre:tok:sofa) OR hyp:tok:wrestlers),0.15
85,(hyp:tok:for AND pre:tok:chatting),1.0
86,(hyp:tok:asleep AND pre:tok:trampoline),0.25
87,((((hyp:tok:crossing OR pre:tok:benches) AND pre:tok:on) OR hyp:tok:desks) AND (NOT pre:tok:man)),0.17391304347826086
89,(((((NOT oth:overlap:overlap25) AND pre:tok:on) OR hyp:tok:for) OR pre:tok:walks) AND (NOT hyp:tok:two)),0.07293354943273905
