unit,best_name,best_iou
6,((((hyp:tok:tall OR hyp:tok:very) OR hyp:tok:halloween) OR pre:tok:husky) OR pre:tok:landing),0.17727272727272728
8,((((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:after) AND (NOT pre:tok:at)) OR hyp:tok:sister),0.1490015360983103
15,((((hyp:tok:snowboarder OR pre:tok:draped) AND hyp:tok:sitting) OR pre:tok:airport) AND (NOT pre:tok:at)),0.2222222222222222
16,((((hyp:tok:outside OR hyp:tok:to) OR hyp:tok:outdoors) OR hyp:tok:for) AND (NOT pre:tok:people)),0.15286298568507156
17,(hyp:tok:woman AND pre:tok:iron),1.0
19,((((NOT pre:tok:on) AND (hyp:tok:male OR pre:tok:paddles)) OR hyp:tok:rug) AND (NOT hyp:tok:in)),0.12903225806451613
22,((((pre:tok:sandals OR pre:tok:smile) AND hyp:tok:men) OR hyp:tok:camouflage) OR hyp:tok:buddhist),0.15789473684210525
23,(hyp:tok:swimming AND pre:tok:inflatable),0.5
37,((((NOT pre:tok:on) AND (hyp:tok:shaving OR hyp:tok:sleeps)) AND (NOT oth:overlap:overlap25)) OR pre:tok:poker),0.13513513513513514
38,(hyp:tok:rodeo AND pre:tok:and),1.0
39,((((NOT pre:tok:is) AND (hyp:tok:nobody AND pre:tok:blue)) OR pre:tok:wrench) AND hyp:tok:nobody),0.6
40,(hyp:tok:bathroom AND pre:tok:mall),0.3333333333333333
41,((((hyp:tok:swimsuit OR hyp:tok:wooded) AND hyp:tok:to) OR hyp:tok:tips) AND oth:overlap:overlap75),0.16666666666666666
52,(((NOT pre:tok:white) AND (hyp:tok:white AND pre:tok:hair)) AND (NOT pre:tok:man)),0.5
63,(hyp:tok:hammer AND pre:tok:and),0.5
65,(((((NOT pre:tok:his) AND hyp:tok:bicycle) AND hyp:tok:riding) OR hyp:tok:pedaling) AND hyp:tok:is),0.26666666666666666
67,(hyp:tok:tired AND pre:tok:front),0.6666666666666666
70,((((hyp:tok:swimming OR pre:tok:mountainous) AND hyp:tok:in) OR hyp:tok:bowls) AND oth:overlap:overlap25),0.16901408450704225
71,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:off)) OR hyp:tok:cat) OR hyp:tok:driving),0.08018867924528301
77,((hyp:tok:costumes AND pre:tok:group) AND pre:tok:are),1.0
80,(hyp:tok:son AND pre:tok:purple),1.0
83,((((hyp:tok:floor OR hyp:tok:inside) OR pre:tok:atv) OR pre:tok:laundry) AND (NOT hyp:tok:man)),0.09621993127147767
89,((((NOT oth:overlap:overlap25) AND (hyp:tok:tall OR pre:tok:sitting)) OR hyp:tok:concert) OR pre:tok:couch),0.1065989847715736
98,((((NOT pre:tok:with) AND (hyp:tok:duck OR hyp:tok:swimming)) OR hyp:tok:piano) AND (NOT hyp:tok:at)),0.16037735849056603
99,((((pre:tok:diner OR pre:tok:spectators) OR pre:tok:fans) OR hyp:tok:12) OR hyp:tok:popsicle),0.09740259740259741
101,(hyp:tok:singer AND hyp:tok:this),1.0
109,(hyp:tok:leaving AND pre:tok:young),1.0
113,((((hyp:tok:paint OR hyp:tok:pushes) AND hyp:tok:on) OR pre:tok:sunlight) AND (NOT pre:tok:on)),0.21428571428571427
128,((((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:eating) OR hyp:tok:swimming) OR hyp:tok:asleep),0.19244391971664698
129,((((hyp:tok:campfire OR hyp:tok:underneath) OR hyp:tok:bleachers) AND (NOT pre:tok:on)) AND (NOT hyp:tok:down)),0.25
133,((((hyp:tok:inside OR hyp:tok:kitchen) AND pre:tok:and) OR hyp:tok:desks) AND (NOT pre:tok:at)),0.18461538461538463
134,((((NOT pre:tok:blue) AND (hyp:tok:blue OR hyp:tok:purple)) OR hyp:tok:pig) AND (NOT pre:tok:on)),0.12
139,(hyp:tok:hammer AND pre:tok:and),0.5
140,((hyp:tok:bike AND pre:tok:skateboard) AND pre:tok:jumping),0.4
142,(hyp:tok:outdoors AND pre:tok:jumping),1.0
151,(hyp:tok:run AND pre:tok:water),0.25
153,((pre:tok:body AND pre:tok:brown) AND hyp:tok:in),1.0
156,(hyp:tok:outdoors AND pre:tok:jumping),1.0
157,((((hyp:tok:electric OR pre:tok:backs) OR hyp:tok:mural) AND pre:tok:black) OR hyp:tok:snowshoes),0.24
163,(hyp:tok:watched AND pre:tok:young),1.0
170,(hyp:tok:sport AND pre:tok:with),1.0
171,(((((NOT pre:tok:man) AND hyp:tok:human) AND (NOT hyp:tok:is)) AND (NOT pre:tok:are)) AND (NOT pre:tok:while)),0.25
173,(((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:run) OR pre:tok:rowboat) AND (NOT oth:overlap:overlap75)),0.1407035175879397
176,(hyp:tok:angry AND pre:tok:by),1.0
191,(hyp:tok:unicycle AND pre:tok:in),0.3333333333333333
192,(hyp:tok:race AND pre:tok:greyhound),0.5
195,(hyp:tok:son AND pre:tok:purple),1.0
197,(hyp:tok:person AND pre:tok:hiding),0.5
198,(hyp:tok:couch AND hyp:tok:sit),0.375
203,((((pre:tok:pack OR pre:tok:surfing) OR hyp:tok:blanket) OR pre:tok:biking) OR hyp:tok:swimsuit),0.10416666666666667
204,(((hyp:tok:vehicles AND pre:tok:racing) OR pre:tok:meet) AND (NOT hyp:tok:is)),0.2857142857142857
209,((((hyp:tok:concert AND pre:tok:guitar) OR hyp:tok:gymnast) AND hyp:tok:is) AND (NOT pre:tok:with)),0.19047619047619047
213,((((pre:tok:clock OR pre:tok:fly) OR hyp:tok:hillside) AND (NOT pre:tok:are)) AND (NOT hyp:tok:group)),0.17647058823529413
230,(hyp:tok:playing AND pre:tok:listens),1.0
231,((((NOT pre:tok:boy) AND (hyp:tok:boy AND pre:tok:girl)) OR pre:tok:yarn) OR hyp:tok:cuts),0.14130434782608695
232,(hyp:tok:swimming AND pre:tok:mustache),0.3333333333333333
234,(((((NOT pre:tok:man) AND pre:tok:cloudy) OR hyp:tok:hug) AND (NOT hyp:tok:and)) OR hyp:tok:stroll),0.18518518518518517
238,((((hyp:tok:toilet OR pre:tok:carving) AND hyp:tok:in) OR pre:tok:desks) AND hyp:tok:in),0.25
239,((((hyp:tok:motorcycle AND pre:tok:person) OR pre:tok:fans) AND (NOT pre:tok:and)) OR hyp:tok:hammer),0.16216216216216217
243,(hyp:tok:son AND pre:tok:purple),1.0
248,((((hyp:tok:several AND hyp:tok:women) OR hyp:tok:scouts) OR hyp:tok:buys) OR hyp:tok:finished),0.18181818181818182
251,(hyp:tok:son AND pre:tok:purple),1.0
253,((((hyp:tok:girl AND pre:tok:boy) OR hyp:tok:low) AND (NOT pre:tok:and)) OR hyp:tok:rollerblading),0.1896551724137931
254,(hyp:tok:cigarettes AND pre:tok:people),0.5
257,((((hyp:tok:sad OR hyp:tok:stone) OR hyp:tok:air) OR hyp:tok:microscope) AND oth:overlap:overlap50),0.13953488372093023
261,(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) OR hyp:tok:hillside),0.27972027972027974
262,((((hyp:tok:european OR hyp:tok:strip) OR hyp:tok:blocking) OR hyp:tok:fingers) OR hyp:tok:courtyard),0.16129032258064516
265,((((hyp:tok:outside OR hyp:tok:people) OR hyp:tok:outdoors) OR hyp:tok:running) AND (NOT hyp:tok:to)),0.13904235727440148
270,((((hyp:tok:inside OR hyp:tok:school) OR hyp:tok:wooden) OR hyp:tok:basketball) AND (NOT oth:overlap:overlap50)),0.07458563535911603
275,(hyp:tok:street AND pre:tok:flowered),0.5
280,((((NOT pre:tok:woman) AND (hyp:tok:wearing OR pre:tok:red)) OR hyp:tok:no) AND (NOT hyp:tok:to)),0.09
283,((((hyp:tok:lake OR pre:tok:slam) OR pre:tok:tire) OR hyp:tok:dune) OR hyp:tok:balloon),0.10362694300518134
284,((((hyp:tok:indoors OR hyp:tok:standing) OR hyp:tok:bathroom) OR hyp:tok:cooking) AND (NOT oth:overlap:overlap75)),0.09297052154195011
285,(hyp:tok:'s AND pre:tok:raising),1.0
287,((hyp:tok:field AND pre:tok:woman) AND hyp:tok:is),0.5
288,(((hyp:tok:riding AND pre:tok:tricks) OR pre:tok:unicycle) AND hyp:tok:is),0.6666666666666666
290,(hyp:tok:outdoors AND pre:tok:jumping),1.0
292,((((hyp:tok:adults OR hyp:tok:poor) OR hyp:tok:leading) AND (NOT pre:tok:and)) OR pre:tok:fly),0.125
294,((((hyp:tok:surfer OR pre:tok:sleeps) AND hyp:tok:on) OR hyp:tok:shoulders) OR hyp:tok:hardware),0.2
302,((((NOT pre:tok:to) AND (hyp:tok:to AND oth:overlap:overlap25)) AND (NOT pre:tok:and)) AND (NOT hyp:tok:are)),0.10354223433242507
304,((((pre:tok:forest AND pre:tok:two) OR pre:tok:shades) AND (NOT hyp:tok:in)) AND (NOT pre:tok:to)),0.19230769230769232
311,(hyp:tok:son AND pre:tok:purple),1.0
316,((((hyp:tok:sandwiches OR pre:tok:scouts) AND hyp:tok:girl) OR hyp:tok:obstacle) AND hyp:tok:girl),0.375
326,(hyp:tok:hammer AND pre:tok:and),1.0
328,((((hyp:tok:lunch AND pre:tok:standing) OR hyp:tok:hotel) AND (NOT hyp:tok:is)) AND (NOT pre:tok:and)),0.3333333333333333
333,((((hyp:tok:human AND pre:tok:front) OR pre:tok:turns) OR hyp:tok:vehicles) AND (NOT pre:tok:at)),0.26666666666666666
336,(hyp:tok:name AND pre:tok:at),0.3333333333333333
346,(((((NOT pre:tok:front) AND hyp:tok:nobody) AND (NOT pre:tok:while)) AND (NOT pre:tok:for)) AND (NOT pre:tok:street)),0.6842105263157895
359,(hyp:tok:vehicles AND pre:tok:racing),0.5
362,((((hyp:tok:not OR hyp:tok:outdoors) OR hyp:tok:moving) OR hyp:tok:than) OR hyp:tok:least),0.16847826086956522
367,((((hyp:tok:splashing OR hyp:tok:swimsuit) AND pre:tok:and) OR hyp:tok:barber) AND (NOT pre:tok:with)),0.2222222222222222
368,(((hyp:tok:cat AND pre:tok:his) AND hyp:tok:is) AND (NOT oth:overlap:overlap50)),0.5
373,(hyp:tok:son AND pre:tok:purple),0.3333333333333333
375,((((NOT pre:tok:with) AND (hyp:tok:no OR hyp:tok:not)) AND (NOT pre:tok:is)) AND (NOT pre:tok:woman)),0.22950819672131148
376,(hyp:tok:vehicles AND pre:tok:racing),0.5
377,(((hyp:tok:running AND pre:tok:lays) OR pre:tok:shade) AND hyp:tok:running),0.2222222222222222
380,((((NOT pre:tok:and) AND (hyp:tok:green OR hyp:tok:jacket)) AND hyp:tok:is) AND (NOT pre:tok:on)),0.13043478260869565
382,((((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:friends) OR hyp:tok:daughter) OR hyp:tok:vacation),0.15859449192782527
385,((((hyp:tok:women AND pre:tok:men) OR hyp:tok:rollerblading) OR hyp:tok:sandwiches) AND (NOT oth:overlap:overlap50)),0.17142857142857143
386,((((hyp:tok:place AND pre:tok:two) OR hyp:tok:cloth) OR hyp:tok:includes) OR hyp:tok:khaki),0.2413793103448276
389,(hyp:tok:white AND pre:tok:whose),0.5
390,((((hyp:tok:in OR hyp:tok:to) OR hyp:tok:for) OR hyp:tok:at) OR hyp:tok:from),0.19696272434422457
391,((((hyp:tok:football AND pre:tok:at) OR hyp:tok:saw) AND (NOT pre:tok:and)) AND (NOT pre:tok:in)),0.3
392,((((oth:overlap:overlap25 OR pre:tok:and) OR hyp:tok:people) AND (NOT hyp:tok:for)) AND (NOT hyp:tok:running)),0.32761833768169957
395,(hyp:tok:old AND pre:tok:tools),0.3333333333333333
399,(hyp:tok:watching AND pre:tok:playground),1.0
400,((((hyp:tok:barbecue AND pre:tok:man) OR hyp:tok:popsicle) AND (NOT pre:tok:on)) OR hyp:tok:hammer),0.35714285714285715
403,((((pre:tok:hiker OR pre:tok:third) OR pre:tok:curly) AND (NOT pre:tok:black)) AND (NOT oth:overlap:overlap25)),0.12280701754385964
404,(hyp:tok:rival AND pre:tok:young),0.5
410,((((hyp:tok:basketball OR pre:tok:skydiving) OR hyp:tok:parked) OR pre:tok:cyclists) OR hyp:tok:stairs),0.11235955056179775
411,((hyp:tok:band AND pre:tok:microphone) AND pre:tok:woman),1.0
412,(hyp:tok:apron AND hyp:tok:red),1.0
413,((((hyp:tok:car AND hyp:tok:driving) OR hyp:tok:cricket) OR hyp:tok:john) AND (NOT oth:overlap:overlap50)),0.13432835820895522
416,((((NOT oth:overlap:overlap25) AND (hyp:tok:tv OR pre:tok:wild)) AND (NOT pre:tok:two)) AND (NOT pre:tok:woman)),0.3333333333333333
420,(hyp:tok:hammer AND pre:tok:and),0.16666666666666666
422,(hyp:tok:outdoors AND pre:tok:jumping),1.0
424,((((hyp:tok:are AND pre:tok:dogs) AND hyp:tok:two) AND (NOT pre:tok:in)) AND (NOT pre:tok:with)),0.2857142857142857
429,(hyp:tok:clothes AND pre:tok:women),0.3333333333333333
435,(hyp:tok:street AND pre:tok:backs),0.25
436,((((hyp:tok:shoveling OR pre:tok:rowing) AND pre:tok:people) OR hyp:tok:helmets) AND (NOT hyp:tok:girls)),0.25
437,(hyp:tok:stick AND pre:tok:purple),1.0
444,(hyp:tok:person AND pre:tok:sells),0.3333333333333333
