unit,best_name,best_iou
6,((((NOT oth:overlap:overlap25) AND (hyp:tok:tall OR pre:tok:few)) OR hyp:tok:very) AND (NOT pre:tok:to)),0.12149532710280374
8,((((hyp:tok:competition AND pre:tok:man) OR hyp:tok:relax) OR hyp:tok:harness) AND (NOT pre:tok:while)),0.21052631578947367
15,(((((NOT pre:tok:on) AND hyp:tok:sitting) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:with)) AND (NOT pre:tok:shirt)),0.1566265060240964
16,((((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:family) AND (NOT hyp:tok:people)) OR hyp:tok:performance),0.07692307692307693
19,((((hyp:tok:paddles OR pre:tok:cover) AND hyp:tok:with) OR hyp:tok:wheeler) AND (NOT oth:overlap:overlap50)),0.23076923076923078
22,((NOT hyp:tok:is) AND (hyp:tok:buddhist OR hyp:tok:sunlight)),0.5
28,(hyp:tok:doors AND pre:tok:woman),1.0
52,(hyp:tok:white AND pre:tok:native),1.0
65,(((pre:tok:vehicle AND pre:tok:wheeled) OR hyp:tok:pedaling) AND hyp:tok:is),0.3
70,(((((NOT hyp:tok:people) AND hyp:tok:swimming) OR hyp:tok:no) AND (NOT hyp:tok:to)) OR hyp:tok:jet),0.15337423312883436
71,((((hyp:tok:one OR pre:tok:running) OR hyp:tok:nobody) OR hyp:tok:cat) OR hyp:tok:cats),0.08535031847133757
89,((((hyp:tok:tall OR pre:tok:fruit) OR hyp:tok:exercising) OR hyp:tok:town) OR pre:tok:words),0.08936170212765958
98,(((((NOT pre:tok:in) AND hyp:tok:swimming) OR pre:tok:christmas) AND (NOT pre:tok:and)) OR hyp:tok:kite),0.1590909090909091
99,((((pre:tok:skiing OR pre:tok:tea) OR hyp:tok:japanese) AND (NOT pre:tok:red)) AND (NOT pre:tok:with)),0.2222222222222222
128,((((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:eating) OR hyp:tok:alone) OR hyp:tok:cat),0.16810344827586207
129,((((NOT hyp:tok:man) AND (hyp:tok:sitting AND pre:tok:street)) OR hyp:tok:maroon) AND (NOT hyp:tok:are)),0.2
133,(((((NOT hyp:tok:people) AND hyp:tok:inside) OR hyp:tok:grocery) AND (NOT oth:overlap:overlap75)) OR hyp:tok:desks),0.2222222222222222
134,((((NOT pre:tok:blue) AND (hyp:tok:blue OR hyp:tok:purple)) OR hyp:tok:brunette) OR hyp:tok:wooden),0.10493827160493827
137,(hyp:tok:friend AND pre:tok:propeller),1.0
140,(hyp:tok:bike AND pre:tok:rodeo),0.5
151,(hyp:tok:car AND pre:tok:they),1.0
157,(hyp:tok:mural AND pre:tok:with),0.3333333333333333
163,(hyp:tok:watched AND pre:tok:young),1.0
170,(hyp:tok:sport AND pre:tok:with),1.0
173,(((((NOT pre:tok:running) AND hyp:tok:running) OR hyp:tok:kissing) AND (NOT pre:tok:dog)) OR pre:tok:waist),0.11637931034482758
197,(pre:tok:goggles AND pre:tok:man),0.6666666666666666
203,((((pre:tok:are AND pre:tok:water) OR pre:tok:rollerskating) OR pre:tok:surfing) AND (NOT hyp:tok:is)),0.08029197080291971
204,(hyp:tok:sunglasses AND pre:tok:red),1.0
213,((((hyp:tok:drivers OR pre:tok:clock) OR hyp:tok:hillside) AND (NOT pre:tok:are)) AND (NOT hyp:tok:to)),0.21428571428571427
231,((((hyp:tok:sunlight OR pre:tok:yarn) OR pre:tok:pumpkin) OR hyp:tok:tutu) OR hyp:tok:backwards),0.1875
232,(hyp:tok:in AND pre:tok:dry),0.5
234,(hyp:tok:walking AND pre:tok:computer),1.0
238,(((hyp:tok:convertible OR pre:tok:heading) OR pre:tok:scarves) AND hyp:tok:group),0.21428571428571427
239,(hyp:tok:denim AND pre:tok:on),0.5
248,((((hyp:tok:finished OR hyp:tok:hillside) OR hyp:tok:obstacle) OR hyp:tok:sound) AND oth:overlap:overlap25),0.16666666666666666
253,((((hyp:tok:bright AND pre:tok:his) OR pre:tok:written) AND pre:tok:on) AND (NOT oth:overlap:overlap75)),0.2857142857142857
254,((((hyp:tok:merchandise OR hyp:tok:mid) OR pre:tok:pumpkin) OR hyp:tok:slam) AND (NOT hyp:tok:to)),0.2857142857142857
257,((((hyp:tok:steps OR pre:tok:jockey) OR hyp:tok:trail) AND oth:overlap:overlap75) OR hyp:tok:world),0.125
261,(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) AND (NOT pre:tok:at)),0.20202020202020202
262,((((hyp:tok:burning OR hyp:tok:courtyard) OR hyp:tok:straw) AND pre:tok:in) OR hyp:tok:chalkboard),0.2857142857142857
