unit,best_name,best_iou
6,((((hyp:tok:tall OR pre:tok:few) OR hyp:tok:halloween) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:on)),0.11926605504587157
8,((((hyp:tok:marathon AND pre:tok:as) OR pre:tok:;) AND (NOT hyp:tok:on)) AND (NOT hyp:tok:at)),0.25
15,((((hyp:tok:people AND hyp:tok:sitting) OR hyp:tok:chair) AND (NOT oth:overlap:overlap50)) OR pre:tok:liquid),0.16091954022988506
16,((((hyp:tok:event OR hyp:tok:outside) OR hyp:tok:sunny) AND (NOT pre:tok:people)) OR hyp:tok:kid),0.0791476407914764
19,((((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler) AND hyp:tok:man) AND (NOT hyp:tok:his)),0.21428571428571427
22,((((hyp:tok:name OR pre:tok:pumpkin) AND hyp:tok:boy) OR hyp:tok:sunlight) AND (NOT pre:tok:talking)),0.5
28,(hyp:tok:humans AND pre:tok:scarves),0.3333333333333333
45,(hyp:tok:football AND pre:tok:shoot),1.0
65,(hyp:tok:bicycle AND pre:tok:one),0.25
70,((((NOT pre:tok:water) AND (hyp:tok:swimming OR hyp:tok:without)) OR pre:tok:word) AND (NOT hyp:tok:woman)),0.1267605633802817
71,((((hyp:tok:inside OR pre:tok:running) OR hyp:tok:one) OR hyp:tok:driving) OR hyp:tok:drives),0.09252669039145907
89,(((((NOT oth:overlap:overlap25) AND pre:tok:sitting) AND (NOT pre:tok:man)) OR pre:tok:bucket) AND (NOT hyp:tok:on)),0.08791208791208792
98,((((hyp:tok:running AND pre:tok:sitting) OR hyp:tok:kite) OR hyp:tok:pile) OR hyp:tok:wrapped),0.11392405063291139
99,((((hyp:tok:booth OR pre:tok:skiing) AND pre:tok:white) OR hyp:tok:japanese) AND pre:tok:man),0.19047619047619047
128,((((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:asleep) OR hyp:tok:naked) OR hyp:tok:cat),0.16974789915966387
129,((((hyp:tok:sits AND pre:tok:walking) OR hyp:tok:maroon) OR hyp:tok:outer) OR pre:tok:boardwalk),0.19444444444444445
133,(((((NOT hyp:tok:people) AND hyp:tok:inside) OR hyp:tok:indoors) OR hyp:tok:suspended) AND (NOT pre:tok:him)),0.20261437908496732
134,((((NOT pre:tok:blue) AND (hyp:tok:blue OR hyp:tok:different)) OR hyp:tok:theater) OR hyp:tok:bowl),0.09740259740259741
137,(hyp:tok:friend AND pre:tok:propeller),1.0
139,(hyp:tok:to AND pre:tok:vehicles),1.0
140,(hyp:tok:riding AND pre:tok:going),0.3333333333333333
157,((((hyp:tok:mural AND pre:tok:with) OR hyp:tok:butterfly) AND (NOT hyp:tok:on)) AND (NOT pre:tok:glasses)),0.3333333333333333
163,(hyp:tok:watched AND pre:tok:young),1.0
173,((((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running)) AND (NOT pre:tok:dog)) OR hyp:tok:moon),0.09818181818181818
197,(hyp:tok:person AND pre:tok:hiding),0.5
203,((((pre:tok:barn OR pre:tok:ocean) OR hyp:tok:bathtub) AND pre:tok:in) OR hyp:tok:swimsuit),0.08270676691729323
204,(((hyp:tok:couple AND pre:tok:countryside) OR pre:tok:meet) AND (NOT hyp:tok:is)),0.5
213,((((NOT pre:tok:and) AND (hyp:tok:in AND hyp:tok:swim)) AND (NOT hyp:tok:is)) AND (NOT pre:tok:people)),0.3333333333333333
231,((((hyp:tok:hoops OR pre:tok:yarn) OR hyp:tok:sunlight) OR pre:tok:pumpkin) AND (NOT hyp:tok:to)),0.21739130434782608
232,(hyp:tok:to AND pre:tok:cooks),0.3333333333333333
234,(hyp:tok:other AND pre:tok:benches),0.5
238,(hyp:tok:kite AND pre:tok:and),0.14285714285714285
239,(hyp:tok:wearing AND pre:tok:stringed),0.25
248,((((hyp:tok:hillside OR hyp:tok:walkway) OR hyp:tok:acoustic) OR hyp:tok:balding) OR hyp:tok:obstacle),0.19444444444444445
253,(hyp:tok:bright AND pre:tok:his),0.3333333333333333
254,((((hyp:tok:backpacks OR pre:tok:birthday) OR hyp:tok:carnival) AND (NOT pre:tok:are)) OR hyp:tok:slam),0.2777777777777778
257,((((hyp:tok:sad OR hyp:tok:steps) OR pre:tok:jockey) AND oth:overlap:overlap75) OR hyp:tok:world),0.11904761904761904
261,(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and)) AND (NOT pre:tok:front)),0.2
262,((((hyp:tok:group AND pre:tok:gets) OR hyp:tok:curtain) OR hyp:tok:courtyard) OR hyp:tok:burning),0.2777777777777778
265,((((NOT pre:tok:to) AND (hyp:tok:outside OR hyp:tok:people)) AND (NOT pre:tok:street)) AND (NOT pre:tok:white)),0.07769230769230769
270,((((NOT oth:overlap:overlap50) AND (hyp:tok:inside OR hyp:tok:sitting)) AND (NOT pre:tok:sitting)) OR pre:tok:sleeping),0.08464566929133858
280,((((hyp:tok:one OR hyp:tok:wearing) OR pre:tok:only) OR hyp:tok:shirt) OR pre:tok:six),0.07431693989071038
283,((((hyp:tok:championship OR hyp:tok:desert) OR hyp:tok:swing) OR hyp:tok:story) OR hyp:tok:neighborhood),0.09333333333333334
284,((((pre:tok:buy OR pre:tok:lunch) OR pre:tok:gentlemen) OR pre:tok:conversation) AND (NOT pre:tok:and)),0.10679611650485436
285,(hyp:tok:hot AND pre:tok:his),1.0
288,((((pre:tok:and AND pre:tok:indoor) OR hyp:tok:hugging) AND (NOT pre:tok:two)) AND (NOT hyp:tok:her)),0.23076923076923078
292,hyp:tok:upright,0.2
294,(hyp:tok:into AND pre:tok:goggles),1.0
302,((((hyp:tok:to AND hyp:tok:walking) OR hyp:tok:coach) OR hyp:tok:played) AND (NOT pre:tok:to)),0.14666666666666667
304,((((hyp:tok:stopped OR pre:tok:gymnasium) AND hyp:tok:are) OR pre:tok:musicians) AND (NOT pre:tok:on)),0.23076923076923078
308,(hyp:tok:standing AND pre:tok:poker),1.0
316,(((hyp:tok:girl AND pre:tok:cool) OR hyp:tok:obstacle) AND hyp:tok:girl),0.5
328,((((hyp:tok:hotel OR pre:tok:airport) AND hyp:tok:sits) OR hyp:tok:cafeteria) AND (NOT pre:tok:woman)),0.2727272727272727
336,(hyp:tok:visiting AND pre:tok:people),0.25
362,((((hyp:tok:than OR pre:tok:males) OR hyp:tok:wet) OR hyp:tok:least) AND (NOT oth:overlap:overlap75)),0.11504424778761062
367,(hyp:tok:box AND pre:tok:background),1.0
368,((((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25) AND (NOT pre:tok:and)) AND (NOT pre:tok:on)),0.2857142857142857
375,((((NOT hyp:tok:is) AND (hyp:tok:flip OR hyp:tok:not)) OR hyp:tok:buildings) AND (NOT pre:tok:white)),0.18571428571428572
377,(((hyp:tok:bottles OR pre:tok:poker) AND hyp:tok:is) AND (NOT oth:overlap:overlap50)),0.25
380,(hyp:tok:people AND pre:tok:live),0.125
382,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:friends) OR hyp:tok:tall) OR hyp:tok:new),0.1297752808988764
385,((((hyp:tok:ladies OR hyp:tok:surfboard) AND oth:overlap:overlap25) OR pre:tok:injured) OR pre:tok:lost),0.13157894736842105
386,((((hyp:tok:is AND hyp:tok:no) OR hyp:tok:grassy) AND (NOT pre:tok:and)) OR hyp:tok:harnesses),0.14285714285714285
390,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s) OR hyp:tok:after) OR hyp:tok:their),0.11300853842290307
391,(hyp:tok:football AND pre:tok:league),1.0
392,((((hyp:tok:near OR oth:overlap:overlap75) OR hyp:tok:past) OR hyp:tok:smiling) OR hyp:tok:each),0.15420760358821017
399,(hyp:tok:football AND pre:tok:sport),1.0
400,(hyp:tok:fixing AND pre:tok:kite),1.0
410,((((hyp:tok:basketball OR pre:tok:runner) OR hyp:tok:brushing) AND (NOT pre:tok:basketball)) OR pre:tok:skyline),0.0962962962962963
412,(((hyp:tok:red AND pre:tok:yellow) AND pre:tok:in) AND (NOT hyp:tok:are)),0.5
413,((((hyp:tok:basketball AND pre:tok:line) OR hyp:tok:deer) OR pre:tok:nutcracker) AND (NOT hyp:tok:child)),0.16666666666666666
416,((((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild) OR hyp:tok:deer) AND (NOT oth:overlap:overlap50)),0.19047619047619047
429,(hyp:tok:are AND hyp:tok:chinese),1.0
